Epoch[1/1000] Learning-rate: 8e-05, Loss-Train: 631.0129, Loss-Test: 653.0325, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[653/1000] Learning-rate: 8e-05, Loss-Train: 1.0581, Loss-Test: 1.2010, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0400
Epoch[654/1000] Learning-rate: 8e-05, Loss-Train: 1.0537, Loss-Test: 1.2011, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0400
Epoch[655/1000] Learning-rate: 8e-05, Loss-Train: 1.0653, Loss-Test: 1.1939, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0360
Epoch[656/1000] Learning-rate: 8e-05, Loss-Train: 1.0470, Loss-Test: 1.1881, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0440
Epoch[657/1000] Learning-rate: 8e-05, Loss-Train: 1.0465, Loss-Test: 1.2085, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0440
Epoch[658/1000] Learning-rate: 8e-05, Loss-Train: 1.0498, Loss-Test: 1.1897, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0320
Epoch[659/1000] Learning-rate: 8e-05, Loss-Train: 1.0483, Loss-Test: 1.1857, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0320
Epoch[660/1000] Learning-rate: 8e-05, Loss-Train: 1.0491, Loss-Test: 1.1846, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0440
Epoch[661/1000] Learning-rate: 8e-05, Loss-Train: 1.0364, Loss-Test: 1.1980, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0320
Epoch[662/1000] Learning-rate: 8e-05, Loss-Train: 1.0445, Loss-Test: 1.1942, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0360
Epoch[663/1000] Learning-rate: 8e-05, Loss-Train: 1.0419, Loss-Test: 1.1960, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0280
Epoch[664/1000] Learning-rate: 8e-05, Loss-Train: 1.0478, Loss-Test: 1.1922, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0360
Epoch[665/1000] Learning-rate: 8e-05, Loss-Train: 1.0345, Loss-Test: 1.1754, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0240
Epoch[666/1000] Learning-rate: 8e-05, Loss-Train: 1.0309, Loss-Test: 1.1824, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0440
Epoch[667/1000] Learning-rate: 8e-05, Loss-Train: 1.0456, Loss-Test: 1.1791, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0200
Epoch[668/1000] Learning-rate: 8e-05, Loss-Train: 1.0370, Loss-Test: 1.1895, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0240
Epoch[669/1000] Learning-rate: 8e-05, Loss-Train: 1.0366, Loss-Test: 1.1775, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0320
Epoch[670/1000] Learning-rate: 8e-05, Loss-Train: 1.0334, Loss-Test: 1.1736, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0440
Epoch[671/1000] Learning-rate: 8e-05, Loss-Train: 1.0313, Loss-Test: 1.1784, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0280
Epoch[672/1000] Learning-rate: 8e-05, Loss-Train: 1.0215, Loss-Test: 1.1680, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0400
Epoch[673/1000] Learning-rate: 8e-05, Loss-Train: 1.0258, Loss-Test: 1.1680, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0320
Epoch[674/1000] Learning-rate: 8e-05, Loss-Train: 1.0294, Loss-Test: 1.1719, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0280
Epoch[675/1000] Learning-rate: 8e-05, Loss-Train: 1.0282, Loss-Test: 1.1742, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0440
Epoch[676/1000] Learning-rate: 8e-05, Loss-Train: 1.0224, Loss-Test: 1.1663, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0360
Epoch[677/1000] Learning-rate: 8e-05, Loss-Train: 1.0184, Loss-Test: 1.1677, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0280
Epoch[678/1000] Learning-rate: 8e-05, Loss-Train: 1.0204, Loss-Test: 1.1583, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0400
Epoch[679/1000] Learning-rate: 8e-05, Loss-Train: 1.0168, Loss-Test: 1.1545, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0320
Epoch[680/1000] Learning-rate: 8e-05, Loss-Train: 1.0109, Loss-Test: 1.1710, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0360
Epoch[681/1000] Learning-rate: 8e-05, Loss-Train: 1.0201, Loss-Test: 1.1628, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0320
Epoch[682/1000] Learning-rate: 8e-05, Loss-Train: 1.0085, Loss-Test: 1.1607, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0400
Epoch[683/1000] Learning-rate: 8e-05, Loss-Train: 1.0118, Loss-Test: 1.1570, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0400
Epoch[684/1000] Learning-rate: 8e-05, Loss-Train: 1.0215, Loss-Test: 1.1558, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0320
Epoch[685/1000] Learning-rate: 8e-05, Loss-Train: 1.0135, Loss-Test: 1.1691, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0360
Epoch[686/1000] Learning-rate: 8e-05, Loss-Train: 1.0105, Loss-Test: 1.1522, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0360
Epoch[687/1000] Learning-rate: 8e-05, Loss-Train: 1.0110, Loss-Test: 1.1468, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0280
Epoch[688/1000] Learning-rate: 8e-05, Loss-Train: 1.0057, Loss-Test: 1.1473, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0280
Epoch[689/1000] Learning-rate: 8e-05, Loss-Train: 1.0152, Loss-Test: 1.1471, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0280
Epoch[690/1000] Learning-rate: 8e-05, Loss-Train: 1.0009, Loss-Test: 1.1663, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0440
Epoch[691/1000] Learning-rate: 8e-05, Loss-Train: 1.0061, Loss-Test: 1.1480, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0280
Epoch[692/1000] Learning-rate: 8e-05, Loss-Train: 1.0004, Loss-Test: 1.1428, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0280
Epoch[693/1000] Learning-rate: 8e-05, Loss-Train: 1.0105, Loss-Test: 1.1469, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0240
Epoch[694/1000] Learning-rate: 8e-05, Loss-Train: 1.0050, Loss-Test: 1.1443, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0280
Epoch[695/1000] Learning-rate: 8e-05, Loss-Train: 0.9934, Loss-Test: 1.1509, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0360
Epoch[696/1000] Learning-rate: 8e-05, Loss-Train: 0.9973, Loss-Test: 1.1498, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0320
Epoch[697/1000] Learning-rate: 8e-05, Loss-Train: 0.9924, Loss-Test: 1.1488, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0280
Epoch[698/1000] Learning-rate: 8e-05, Loss-Train: 0.9922, Loss-Test: 1.1385, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0240
Epoch[699/1000] Learning-rate: 8e-05, Loss-Train: 0.9953, Loss-Test: 1.1331, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0200
Epoch[700/1000] Learning-rate: 8e-05, Loss-Train: 0.9899, Loss-Test: 1.1461, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0280
Epoch[701/1000] Learning-rate: 8e-05, Loss-Train: 0.9961, Loss-Test: 1.1453, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0200
Epoch[702/1000] Learning-rate: 8e-05, Loss-Train: 0.9935, Loss-Test: 1.1425, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0240
Epoch[703/1000] Learning-rate: 8e-05, Loss-Train: 1.0058, Loss-Test: 1.1325, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0200
Epoch[704/1000] Learning-rate: 8e-05, Loss-Train: 0.9865, Loss-Test: 1.1327, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0240
Epoch[705/1000] Learning-rate: 8e-05, Loss-Train: 0.9820, Loss-Test: 1.1290, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0360
Epoch[706/1000] Learning-rate: 8e-05, Loss-Train: 0.9861, Loss-Test: 1.1259, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0280
Epoch[707/1000] Learning-rate: 8e-05, Loss-Train: 0.9934, Loss-Test: 1.1366, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0280
Epoch[708/1000] Learning-rate: 8e-05, Loss-Train: 0.9769, Loss-Test: 1.1369, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0240
Epoch[709/1000] Learning-rate: 8e-05, Loss-Train: 0.9782, Loss-Test: 1.1245, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0240
Epoch[710/1000] Learning-rate: 8e-05, Loss-Train: 0.9798, Loss-Test: 1.1227, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0200
Epoch[711/1000] Learning-rate: 8e-05, Loss-Train: 0.9876, Loss-Test: 1.1192, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0320
Epoch[712/1000] Learning-rate: 8e-05, Loss-Train: 0.9770, Loss-Test: 1.1256, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0320
Epoch[713/1000] Learning-rate: 8e-05, Loss-Train: 0.9733, Loss-Test: 1.1174, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0240
Epoch[714/1000] Learning-rate: 8e-05, Loss-Train: 0.9815, Loss-Test: 1.1173, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0240
Epoch[715/1000] Learning-rate: 8e-05, Loss-Train: 0.9714, Loss-Test: 1.1266, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0440
Epoch[716/1000] Learning-rate: 8e-05, Loss-Train: 0.9749, Loss-Test: 1.1175, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0320
Epoch[717/1000] Learning-rate: 8e-05, Loss-Train: 0.9810, Loss-Test: 1.1307, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0320
Epoch[718/1000] Learning-rate: 8e-05, Loss-Train: 0.9632, Loss-Test: 1.1205, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0200
Epoch[719/1000] Learning-rate: 8e-05, Loss-Train: 0.9652, Loss-Test: 1.1110, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0200
Epoch[720/1000] Learning-rate: 8e-05, Loss-Train: 0.9714, Loss-Test: 1.1249, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0200
Epoch[721/1000] Learning-rate: 8e-05, Loss-Train: 0.9686, Loss-Test: 1.1159, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0240
Epoch[722/1000] Learning-rate: 8e-05, Loss-Train: 0.9724, Loss-Test: 1.1126, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0200
Epoch[723/1000] Learning-rate: 8e-05, Loss-Train: 0.9653, Loss-Test: 1.1220, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0200
Epoch[724/1000] Learning-rate: 8e-05, Loss-Train: 0.9656, Loss-Test: 1.1126, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0200
Epoch[725/1000] Learning-rate: 8e-05, Loss-Train: 0.9588, Loss-Test: 1.1052, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0200
Epoch[726/1000] Learning-rate: 8e-05, Loss-Train: 0.9682, Loss-Test: 1.1039, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0240
Epoch[727/1000] Learning-rate: 8e-05, Loss-Train: 0.9783, Loss-Test: 1.1051, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0160
Epoch[728/1000] Learning-rate: 8e-05, Loss-Train: 0.9610, Loss-Test: 1.1068, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0240
Epoch[729/1000] Learning-rate: 8e-05, Loss-Train: 0.9533, Loss-Test: 1.1109, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0200
Epoch[730/1000] Learning-rate: 8e-05, Loss-Train: 0.9604, Loss-Test: 1.1023, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0200
Epoch[731/1000] Learning-rate: 8e-05, Loss-Train: 0.9508, Loss-Test: 1.1103, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0240
Epoch[732/1000] Learning-rate: 8e-05, Loss-Train: 0.9497, Loss-Test: 1.0974, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0200
Epoch[733/1000] Learning-rate: 8e-05, Loss-Train: 0.9534, Loss-Test: 1.1087, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0200
Epoch[734/1000] Learning-rate: 8e-05, Loss-Train: 0.9552, Loss-Test: 1.0922, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0240
Epoch[735/1000] Learning-rate: 8e-05, Loss-Train: 0.9508, Loss-Test: 1.0985, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0200
Epoch[736/1000] Learning-rate: 8e-05, Loss-Train: 0.9526, Loss-Test: 1.0974, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0280
Epoch[737/1000] Learning-rate: 8e-05, Loss-Train: 0.9510, Loss-Test: 1.0861, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0320
Epoch[738/1000] Learning-rate: 8e-05, Loss-Train: 0.9459, Loss-Test: 1.0934, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0240
Epoch[739/1000] Learning-rate: 8e-05, Loss-Train: 0.9509, Loss-Test: 1.0887, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0280
Epoch[740/1000] Learning-rate: 8e-05, Loss-Train: 0.9532, Loss-Test: 1.0882, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0160
Epoch[741/1000] Learning-rate: 8e-05, Loss-Train: 0.9454, Loss-Test: 1.0965, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0200
Epoch[742/1000] Learning-rate: 8e-05, Loss-Train: 0.9425, Loss-Test: 1.0898, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0320
Epoch[743/1000] Learning-rate: 8e-05, Loss-Train: 0.9407, Loss-Test: 1.0913, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0280
Epoch[744/1000] Learning-rate: 8e-05, Loss-Train: 0.9402, Loss-Test: 1.0817, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0320
Epoch[745/1000] Learning-rate: 8e-05, Loss-Train: 0.9409, Loss-Test: 1.0947, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0240
Epoch[746/1000] Learning-rate: 8e-05, Loss-Train: 0.9388, Loss-Test: 1.0936, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0320
Epoch[747/1000] Learning-rate: 8e-05, Loss-Train: 0.9445, Loss-Test: 1.0818, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0240
Epoch[748/1000] Learning-rate: 8e-05, Loss-Train: 0.9373, Loss-Test: 1.0836, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0240
Epoch[749/1000] Learning-rate: 8e-05, Loss-Train: 0.9326, Loss-Test: 1.0880, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0240
Epoch[750/1000] Learning-rate: 8e-05, Loss-Train: 0.9344, Loss-Test: 1.0854, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0240
Epoch[751/1000] Learning-rate: 8e-05, Loss-Train: 0.9422, Loss-Test: 1.0880, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0320
Epoch[752/1000] Learning-rate: 8e-05, Loss-Train: 0.9423, Loss-Test: 1.0733, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0200
Epoch[753/1000] Learning-rate: 8e-05, Loss-Train: 0.9280, Loss-Test: 1.0794, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0280
Epoch[754/1000] Learning-rate: 8e-05, Loss-Train: 0.9233, Loss-Test: 1.0835, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0280
Epoch[755/1000] Learning-rate: 8e-05, Loss-Train: 0.9293, Loss-Test: 1.0887, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0280
Epoch[756/1000] Learning-rate: 8e-05, Loss-Train: 0.9342, Loss-Test: 1.0762, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0280
Epoch[757/1000] Learning-rate: 8e-05, Loss-Train: 0.9347, Loss-Test: 1.0813, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0200
Epoch[758/1000] Learning-rate: 8e-05, Loss-Train: 0.9332, Loss-Test: 1.0658, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0320
Epoch[759/1000] Learning-rate: 8e-05, Loss-Train: 0.9205, Loss-Test: 1.0685, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0240
Epoch[760/1000] Learning-rate: 8e-05, Loss-Train: 0.9241, Loss-Test: 1.0733, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0320
Epoch[761/1000] Learning-rate: 8e-05, Loss-Train: 0.9206, Loss-Test: 1.0697, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0200
Epoch[762/1000] Learning-rate: 8e-05, Loss-Train: 0.9212, Loss-Test: 1.0735, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0240
Epoch[763/1000] Learning-rate: 8e-05, Loss-Train: 0.9203, Loss-Test: 1.0646, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0240
Epoch[764/1000] Learning-rate: 8e-05, Loss-Train: 0.9217, Loss-Test: 1.0683, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0280
Epoch[765/1000] Learning-rate: 8e-05, Loss-Train: 0.9185, Loss-Test: 1.0665, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0320
Epoch[766/1000] Learning-rate: 8e-05, Loss-Train: 0.9308, Loss-Test: 1.0684, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0240
Epoch[767/1000] Learning-rate: 8e-05, Loss-Train: 0.9213, Loss-Test: 1.0700, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0360
Epoch[768/1000] Learning-rate: 8e-05, Loss-Train: 0.9130, Loss-Test: 1.0743, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0280
Epoch[769/1000] Learning-rate: 8e-05, Loss-Train: 0.9192, Loss-Test: 1.0669, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0280
Epoch[770/1000] Learning-rate: 8e-05, Loss-Train: 0.9062, Loss-Test: 1.0616, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0280
Epoch[771/1000] Learning-rate: 8e-05, Loss-Train: 0.9155, Loss-Test: 1.0583, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0360
Epoch[772/1000] Learning-rate: 8e-05, Loss-Train: 0.9095, Loss-Test: 1.0661, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0320
Epoch[773/1000] Learning-rate: 8e-05, Loss-Train: 0.9099, Loss-Test: 1.0595, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0200
Epoch[774/1000] Learning-rate: 8e-05, Loss-Train: 0.9131, Loss-Test: 1.0557, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0240
Epoch[775/1000] Learning-rate: 8e-05, Loss-Train: 0.9201, Loss-Test: 1.0583, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0400
Epoch[776/1000] Learning-rate: 8e-05, Loss-Train: 0.9102, Loss-Test: 1.0543, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0240
Epoch[777/1000] Learning-rate: 8e-05, Loss-Train: 0.8995, Loss-Test: 1.0572, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0360
Epoch[778/1000] Learning-rate: 8e-05, Loss-Train: 0.8960, Loss-Test: 1.0515, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0240
Epoch[779/1000] Learning-rate: 8e-05, Loss-Train: 0.9087, Loss-Test: 1.0572, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0360
Epoch[780/1000] Learning-rate: 8e-05, Loss-Train: 0.9039, Loss-Test: 1.0488, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0360
Epoch[781/1000] Learning-rate: 8e-05, Loss-Train: 0.9047, Loss-Test: 1.0532, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0280
Epoch[782/1000] Learning-rate: 8e-05, Loss-Train: 0.9088, Loss-Test: 1.0492, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0320
Epoch[783/1000] Learning-rate: 8e-05, Loss-Train: 0.9022, Loss-Test: 1.0498, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0320
Epoch[784/1000] Learning-rate: 8e-05, Loss-Train: 0.8973, Loss-Test: 1.0473, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0200
Epoch[785/1000] Learning-rate: 8e-05, Loss-Train: 0.8956, Loss-Test: 1.0527, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0240
Epoch[786/1000] Learning-rate: 8e-05, Loss-Train: 0.8994, Loss-Test: 1.0377, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0320
Epoch[787/1000] Learning-rate: 8e-05, Loss-Train: 0.8923, Loss-Test: 1.0498, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0320
Epoch[788/1000] Learning-rate: 8e-05, Loss-Train: 0.9000, Loss-Test: 1.0385, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0280
Epoch[789/1000] Learning-rate: 8e-05, Loss-Train: 0.8859, Loss-Test: 1.0497, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0240
Epoch[790/1000] Learning-rate: 8e-05, Loss-Train: 0.8866, Loss-Test: 1.0531, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0320
Epoch[791/1000] Learning-rate: 8e-05, Loss-Train: 0.8994, Loss-Test: 1.0357, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0280
Epoch[792/1000] Learning-rate: 8e-05, Loss-Train: 0.8943, Loss-Test: 1.0401, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0280
Epoch[793/1000] Learning-rate: 8e-05, Loss-Train: 0.8990, Loss-Test: 1.0427, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0280
Epoch[794/1000] Learning-rate: 8e-05, Loss-Train: 0.8972, Loss-Test: 1.0430, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0320
Epoch[795/1000] Learning-rate: 8e-05, Loss-Train: 0.8881, Loss-Test: 1.0342, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0400
Epoch[796/1000] Learning-rate: 8e-05, Loss-Train: 0.8869, Loss-Test: 1.0386, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0360
Epoch[797/1000] Learning-rate: 8e-05, Loss-Train: 0.8819, Loss-Test: 1.0279, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0360
Epoch[798/1000] Learning-rate: 8e-05, Loss-Train: 0.8862, Loss-Test: 1.0420, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0360
Epoch[799/1000] Learning-rate: 8e-05, Loss-Train: 0.8813, Loss-Test: 1.0306, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0280
Epoch[800/1000] Learning-rate: 8e-05, Loss-Train: 0.8770, Loss-Test: 1.0299, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0320
Epoch[801/1000] Learning-rate: 8e-05, Loss-Train: 0.8846, Loss-Test: 1.0477, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0400
Epoch[802/1000] Learning-rate: 8e-05, Loss-Train: 0.8783, Loss-Test: 1.0270, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0360
Epoch[803/1000] Learning-rate: 8e-05, Loss-Train: 0.8887, Loss-Test: 1.0258, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0440
Epoch[804/1000] Learning-rate: 8e-05, Loss-Train: 0.8829, Loss-Test: 1.0396, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0440
Epoch[805/1000] Learning-rate: 8e-05, Loss-Train: 0.8870, Loss-Test: 1.0359, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0400
Epoch[806/1000] Learning-rate: 8e-05, Loss-Train: 0.8829, Loss-Test: 1.0260, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0520
Epoch[807/1000] Learning-rate: 8e-05, Loss-Train: 0.8929, Loss-Test: 1.0267, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0280
Epoch[808/1000] Learning-rate: 8e-05, Loss-Train: 0.8699, Loss-Test: 1.0226, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0400
Epoch[809/1000] Learning-rate: 8e-05, Loss-Train: 0.8726, Loss-Test: 1.0235, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0400
Epoch[810/1000] Learning-rate: 8e-05, Loss-Train: 0.8789, Loss-Test: 1.0319, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0400
Epoch[811/1000] Learning-rate: 8e-05, Loss-Train: 0.8663, Loss-Test: 1.0254, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0480
Epoch[812/1000] Learning-rate: 8e-05, Loss-Train: 0.8695, Loss-Test: 1.0178, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0400
Epoch[813/1000] Learning-rate: 8e-05, Loss-Train: 0.8709, Loss-Test: 1.0203, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0360
Epoch[814/1000] Learning-rate: 8e-05, Loss-Train: 0.8694, Loss-Test: 1.0183, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0400
Epoch[815/1000] Learning-rate: 8e-05, Loss-Train: 0.8677, Loss-Test: 1.0178, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0440
