Epoch[1/2000] Learning-rate: 0.003, Loss-Train: 730.8140, Loss-test: 730.8140 MEE-Train: 42.8785, MEE-test: 42.1321
Epoch[194/2000] Learning-rate: 0.003, Loss-Train: 1.4526, Loss-test: 1.4526 MEE-Train: 5.0748, MEE-test: 4.8279
Epoch[195/2000] Learning-rate: 0.003, Loss-Train: 1.4467, Loss-test: 1.4467 MEE-Train: 5.0575, MEE-test: 4.8122
Epoch[196/2000] Learning-rate: 0.003, Loss-Train: 1.4408, Loss-test: 1.4408 MEE-Train: 5.0404, MEE-test: 4.7967
Epoch[197/2000] Learning-rate: 0.003, Loss-Train: 1.4351, Loss-test: 1.4351 MEE-Train: 5.0234, MEE-test: 4.7813
Epoch[198/2000] Learning-rate: 0.003, Loss-Train: 1.4294, Loss-test: 1.4294 MEE-Train: 5.0065, MEE-test: 4.7660
Epoch[199/2000] Learning-rate: 0.003, Loss-Train: 1.4237, Loss-test: 1.4237 MEE-Train: 4.9898, MEE-test: 4.7509
Epoch[200/2000] Learning-rate: 0.003, Loss-Train: 1.4181, Loss-test: 1.4181 MEE-Train: 4.9733, MEE-test: 4.7359
Epoch[201/2000] Learning-rate: 0.003, Loss-Train: 1.4125, Loss-test: 1.4125 MEE-Train: 4.9569, MEE-test: 4.7210
Epoch[202/2000] Learning-rate: 0.003, Loss-Train: 1.4070, Loss-test: 1.4070 MEE-Train: 4.9406, MEE-test: 4.7063
Epoch[203/2000] Learning-rate: 0.003, Loss-Train: 1.4016, Loss-test: 1.4016 MEE-Train: 4.9245, MEE-test: 4.6917
Epoch[204/2000] Learning-rate: 0.003, Loss-Train: 1.3962, Loss-test: 1.3962 MEE-Train: 4.9085, MEE-test: 4.6772
Epoch[205/2000] Learning-rate: 0.003, Loss-Train: 1.3909, Loss-test: 1.3909 MEE-Train: 4.8926, MEE-test: 4.6629
Epoch[206/2000] Learning-rate: 0.003, Loss-Train: 1.3856, Loss-test: 1.3856 MEE-Train: 4.8769, MEE-test: 4.6487
Epoch[207/2000] Learning-rate: 0.003, Loss-Train: 1.3803, Loss-test: 1.3803 MEE-Train: 4.8613, MEE-test: 4.6346
Epoch[208/2000] Learning-rate: 0.003, Loss-Train: 1.3752, Loss-test: 1.3752 MEE-Train: 4.8459, MEE-test: 4.6206
Epoch[209/2000] Learning-rate: 0.003, Loss-Train: 1.3700, Loss-test: 1.3700 MEE-Train: 4.8306, MEE-test: 4.6068
Epoch[210/2000] Learning-rate: 0.003, Loss-Train: 1.3649, Loss-test: 1.3649 MEE-Train: 4.8154, MEE-test: 4.5930
Epoch[211/2000] Learning-rate: 0.003, Loss-Train: 1.3599, Loss-test: 1.3599 MEE-Train: 4.8003, MEE-test: 4.5794
Epoch[212/2000] Learning-rate: 0.003, Loss-Train: 1.3549, Loss-test: 1.3549 MEE-Train: 4.7853, MEE-test: 4.5659
Epoch[213/2000] Learning-rate: 0.003, Loss-Train: 1.3499, Loss-test: 1.3499 MEE-Train: 4.7705, MEE-test: 4.5526
Epoch[214/2000] Learning-rate: 0.003, Loss-Train: 1.3450, Loss-test: 1.3450 MEE-Train: 4.7558, MEE-test: 4.5393
Epoch[215/2000] Learning-rate: 0.003, Loss-Train: 1.3401, Loss-test: 1.3401 MEE-Train: 4.7412, MEE-test: 4.5261
Epoch[216/2000] Learning-rate: 0.003, Loss-Train: 1.3353, Loss-test: 1.3353 MEE-Train: 4.7268, MEE-test: 4.5131
Epoch[217/2000] Learning-rate: 0.003, Loss-Train: 1.3305, Loss-test: 1.3305 MEE-Train: 4.7124, MEE-test: 4.5002
Epoch[218/2000] Learning-rate: 0.003, Loss-Train: 1.3258, Loss-test: 1.3258 MEE-Train: 4.6982, MEE-test: 4.4873
Epoch[219/2000] Learning-rate: 0.003, Loss-Train: 1.3211, Loss-test: 1.3211 MEE-Train: 4.6841, MEE-test: 4.4746
Epoch[220/2000] Learning-rate: 0.003, Loss-Train: 1.3164, Loss-test: 1.3164 MEE-Train: 4.6701, MEE-test: 4.4620
Epoch[221/2000] Learning-rate: 0.003, Loss-Train: 1.3118, Loss-test: 1.3118 MEE-Train: 4.6562, MEE-test: 4.4495
Epoch[222/2000] Learning-rate: 0.003, Loss-Train: 1.3072, Loss-test: 1.3072 MEE-Train: 4.6424, MEE-test: 4.4370
Epoch[223/2000] Learning-rate: 0.003, Loss-Train: 1.3027, Loss-test: 1.3027 MEE-Train: 4.6287, MEE-test: 4.4247
Epoch[224/2000] Learning-rate: 0.003, Loss-Train: 1.2982, Loss-test: 1.2982 MEE-Train: 4.6151, MEE-test: 4.4125
Epoch[225/2000] Learning-rate: 0.003, Loss-Train: 1.2937, Loss-test: 1.2937 MEE-Train: 4.6016, MEE-test: 4.4004
Epoch[226/2000] Learning-rate: 0.003, Loss-Train: 1.2893, Loss-test: 1.2893 MEE-Train: 4.5883, MEE-test: 4.3883
Epoch[227/2000] Learning-rate: 0.003, Loss-Train: 1.2849, Loss-test: 1.2849 MEE-Train: 4.5750, MEE-test: 4.3764
Epoch[228/2000] Learning-rate: 0.003, Loss-Train: 1.2805, Loss-test: 1.2805 MEE-Train: 4.5619, MEE-test: 4.3646
Epoch[229/2000] Learning-rate: 0.003, Loss-Train: 1.2762, Loss-test: 1.2762 MEE-Train: 4.5488, MEE-test: 4.3528
Epoch[230/2000] Learning-rate: 0.003, Loss-Train: 1.2719, Loss-test: 1.2719 MEE-Train: 4.5358, MEE-test: 4.3412
Epoch[231/2000] Learning-rate: 0.003, Loss-Train: 1.2676, Loss-test: 1.2676 MEE-Train: 4.5230, MEE-test: 4.3296
Epoch[232/2000] Learning-rate: 0.003, Loss-Train: 1.2634, Loss-test: 1.2634 MEE-Train: 4.5102, MEE-test: 4.3181
Epoch[233/2000] Learning-rate: 0.003, Loss-Train: 1.2592, Loss-test: 1.2592 MEE-Train: 4.4975, MEE-test: 4.3067
Epoch[234/2000] Learning-rate: 0.003, Loss-Train: 1.2550, Loss-test: 1.2550 MEE-Train: 4.4850, MEE-test: 4.2954
Epoch[235/2000] Learning-rate: 0.003, Loss-Train: 1.2509, Loss-test: 1.2509 MEE-Train: 4.4725, MEE-test: 4.2842
Epoch[236/2000] Learning-rate: 0.003, Loss-Train: 1.2468, Loss-test: 1.2468 MEE-Train: 4.4601, MEE-test: 4.2731
Epoch[237/2000] Learning-rate: 0.003, Loss-Train: 1.2427, Loss-test: 1.2427 MEE-Train: 4.4478, MEE-test: 4.2621
Epoch[238/2000] Learning-rate: 0.003, Loss-Train: 1.2387, Loss-test: 1.2387 MEE-Train: 4.4356, MEE-test: 4.2511
Epoch[239/2000] Learning-rate: 0.003, Loss-Train: 1.2347, Loss-test: 1.2347 MEE-Train: 4.4234, MEE-test: 4.2402
Epoch[240/2000] Learning-rate: 0.003, Loss-Train: 1.2307, Loss-test: 1.2307 MEE-Train: 4.4114, MEE-test: 4.2294
Epoch[241/2000] Learning-rate: 0.003, Loss-Train: 1.2268, Loss-test: 1.2268 MEE-Train: 4.3995, MEE-test: 4.2187
Epoch[242/2000] Learning-rate: 0.003, Loss-Train: 1.2228, Loss-test: 1.2228 MEE-Train: 4.3876, MEE-test: 4.2081
Epoch[243/2000] Learning-rate: 0.003, Loss-Train: 1.2189, Loss-test: 1.2189 MEE-Train: 4.3758, MEE-test: 4.1975
Epoch[244/2000] Learning-rate: 0.003, Loss-Train: 1.2151, Loss-test: 1.2151 MEE-Train: 4.3641, MEE-test: 4.1870
Epoch[245/2000] Learning-rate: 0.003, Loss-Train: 1.2112, Loss-test: 1.2112 MEE-Train: 4.3525, MEE-test: 4.1766
Epoch[246/2000] Learning-rate: 0.003, Loss-Train: 1.2074, Loss-test: 1.2074 MEE-Train: 4.3410, MEE-test: 4.1663
Epoch[247/2000] Learning-rate: 0.003, Loss-Train: 1.2036, Loss-test: 1.2036 MEE-Train: 4.3296, MEE-test: 4.1560
Epoch[248/2000] Learning-rate: 0.003, Loss-Train: 1.1998, Loss-test: 1.1998 MEE-Train: 4.3182, MEE-test: 4.1458
Epoch[249/2000] Learning-rate: 0.003, Loss-Train: 1.1961, Loss-test: 1.1961 MEE-Train: 4.3069, MEE-test: 4.1357
Epoch[250/2000] Learning-rate: 0.003, Loss-Train: 1.1924, Loss-test: 1.1924 MEE-Train: 4.2957, MEE-test: 4.1257
Epoch[251/2000] Learning-rate: 0.003, Loss-Train: 1.1887, Loss-test: 1.1887 MEE-Train: 4.2846, MEE-test: 4.1157
Epoch[252/2000] Learning-rate: 0.003, Loss-Train: 1.1850, Loss-test: 1.1850 MEE-Train: 4.2735, MEE-test: 4.1058
Epoch[253/2000] Learning-rate: 0.003, Loss-Train: 1.1814, Loss-test: 1.1814 MEE-Train: 4.2625, MEE-test: 4.0960
Epoch[254/2000] Learning-rate: 0.003, Loss-Train: 1.1778, Loss-test: 1.1778 MEE-Train: 4.2516, MEE-test: 4.0862
Epoch[255/2000] Learning-rate: 0.003, Loss-Train: 1.1742, Loss-test: 1.1742 MEE-Train: 4.2408, MEE-test: 4.0765
Epoch[256/2000] Learning-rate: 0.003, Loss-Train: 1.1706, Loss-test: 1.1706 MEE-Train: 4.2300, MEE-test: 4.0669
Epoch[257/2000] Learning-rate: 0.003, Loss-Train: 1.1671, Loss-test: 1.1671 MEE-Train: 4.2194, MEE-test: 4.0573
Epoch[258/2000] Learning-rate: 0.003, Loss-Train: 1.1636, Loss-test: 1.1636 MEE-Train: 4.2088, MEE-test: 4.0478
Epoch[259/2000] Learning-rate: 0.003, Loss-Train: 1.1601, Loss-test: 1.1601 MEE-Train: 4.1982, MEE-test: 4.0384
Epoch[260/2000] Learning-rate: 0.003, Loss-Train: 1.1566, Loss-test: 1.1566 MEE-Train: 4.1877, MEE-test: 4.0290
Epoch[261/2000] Learning-rate: 0.003, Loss-Train: 1.1531, Loss-test: 1.1531 MEE-Train: 4.1773, MEE-test: 4.0197
Epoch[262/2000] Learning-rate: 0.003, Loss-Train: 1.1497, Loss-test: 1.1497 MEE-Train: 4.1670, MEE-test: 4.0105
Epoch[263/2000] Learning-rate: 0.003, Loss-Train: 1.1463, Loss-test: 1.1463 MEE-Train: 4.1568, MEE-test: 4.0013
Epoch[264/2000] Learning-rate: 0.003, Loss-Train: 1.1429, Loss-test: 1.1429 MEE-Train: 4.1466, MEE-test: 3.9922
Epoch[265/2000] Learning-rate: 0.003, Loss-Train: 1.1396, Loss-test: 1.1396 MEE-Train: 4.1364, MEE-test: 3.9831
Epoch[266/2000] Learning-rate: 0.003, Loss-Train: 1.1362, Loss-test: 1.1362 MEE-Train: 4.1264, MEE-test: 3.9741
Epoch[267/2000] Learning-rate: 0.003, Loss-Train: 1.1329, Loss-test: 1.1329 MEE-Train: 4.1164, MEE-test: 3.9652
Epoch[268/2000] Learning-rate: 0.003, Loss-Train: 1.1296, Loss-test: 1.1296 MEE-Train: 4.1064, MEE-test: 3.9563
Epoch[269/2000] Learning-rate: 0.003, Loss-Train: 1.1263, Loss-test: 1.1263 MEE-Train: 4.0966, MEE-test: 3.9475
Epoch[270/2000] Learning-rate: 0.003, Loss-Train: 1.1230, Loss-test: 1.1230 MEE-Train: 4.0868, MEE-test: 3.9387
Epoch[271/2000] Learning-rate: 0.003, Loss-Train: 1.1198, Loss-test: 1.1198 MEE-Train: 4.0770, MEE-test: 3.9300
Epoch[272/2000] Learning-rate: 0.003, Loss-Train: 1.1165, Loss-test: 1.1165 MEE-Train: 4.0673, MEE-test: 3.9213
Epoch[273/2000] Learning-rate: 0.003, Loss-Train: 1.1133, Loss-test: 1.1133 MEE-Train: 4.0577, MEE-test: 3.9127
Epoch[274/2000] Learning-rate: 0.003, Loss-Train: 1.1101, Loss-test: 1.1101 MEE-Train: 4.0482, MEE-test: 3.9042
Epoch[275/2000] Learning-rate: 0.003, Loss-Train: 1.1070, Loss-test: 1.1070 MEE-Train: 4.0387, MEE-test: 3.8957
Epoch[276/2000] Learning-rate: 0.003, Loss-Train: 1.1038, Loss-test: 1.1038 MEE-Train: 4.0292, MEE-test: 3.8873
Epoch[277/2000] Learning-rate: 0.003, Loss-Train: 1.1007, Loss-test: 1.1007 MEE-Train: 4.0198, MEE-test: 3.8789
Epoch[278/2000] Learning-rate: 0.003, Loss-Train: 1.0976, Loss-test: 1.0976 MEE-Train: 4.0105, MEE-test: 3.8706
Epoch[279/2000] Learning-rate: 0.003, Loss-Train: 1.0945, Loss-test: 1.0945 MEE-Train: 4.0013, MEE-test: 3.8623
Epoch[280/2000] Learning-rate: 0.003, Loss-Train: 1.0914, Loss-test: 1.0914 MEE-Train: 3.9920, MEE-test: 3.8541
Epoch[281/2000] Learning-rate: 0.003, Loss-Train: 1.0883, Loss-test: 1.0883 MEE-Train: 3.9829, MEE-test: 3.8459
Epoch[282/2000] Learning-rate: 0.003, Loss-Train: 1.0853, Loss-test: 1.0853 MEE-Train: 3.9738, MEE-test: 3.8378
Epoch[283/2000] Learning-rate: 0.003, Loss-Train: 1.0823, Loss-test: 1.0823 MEE-Train: 3.9648, MEE-test: 3.8297
Epoch[284/2000] Learning-rate: 0.003, Loss-Train: 1.0793, Loss-test: 1.0793 MEE-Train: 3.9558, MEE-test: 3.8217
Epoch[285/2000] Learning-rate: 0.003, Loss-Train: 1.0763, Loss-test: 1.0763 MEE-Train: 3.9469, MEE-test: 3.8137
Epoch[286/2000] Learning-rate: 0.003, Loss-Train: 1.0733, Loss-test: 1.0733 MEE-Train: 3.9380, MEE-test: 3.8058
Epoch[287/2000] Learning-rate: 0.003, Loss-Train: 1.0703, Loss-test: 1.0703 MEE-Train: 3.9292, MEE-test: 3.7979
Epoch[288/2000] Learning-rate: 0.003, Loss-Train: 1.0674, Loss-test: 1.0674 MEE-Train: 3.9204, MEE-test: 3.7901
Epoch[289/2000] Learning-rate: 0.003, Loss-Train: 1.0645, Loss-test: 1.0645 MEE-Train: 3.9117, MEE-test: 3.7823
Epoch[290/2000] Learning-rate: 0.003, Loss-Train: 1.0616, Loss-test: 1.0616 MEE-Train: 3.9030, MEE-test: 3.7746
Epoch[291/2000] Learning-rate: 0.003, Loss-Train: 1.0587, Loss-test: 1.0587 MEE-Train: 3.8944, MEE-test: 3.7669
Epoch[292/2000] Learning-rate: 0.003, Loss-Train: 1.0558, Loss-test: 1.0558 MEE-Train: 3.8858, MEE-test: 3.7593
Epoch[293/2000] Learning-rate: 0.003, Loss-Train: 1.0529, Loss-test: 1.0529 MEE-Train: 3.8773, MEE-test: 3.7517
Epoch[294/2000] Learning-rate: 0.003, Loss-Train: 1.0501, Loss-test: 1.0501 MEE-Train: 3.8688, MEE-test: 3.7441
Epoch[295/2000] Learning-rate: 0.003, Loss-Train: 1.0472, Loss-test: 1.0472 MEE-Train: 3.8604, MEE-test: 3.7366
Epoch[296/2000] Learning-rate: 0.003, Loss-Train: 1.0444, Loss-test: 1.0444 MEE-Train: 3.8521, MEE-test: 3.7291
Epoch[297/2000] Learning-rate: 0.003, Loss-Train: 1.0416, Loss-test: 1.0416 MEE-Train: 3.8438, MEE-test: 3.7217
Epoch[298/2000] Learning-rate: 0.003, Loss-Train: 1.0388, Loss-test: 1.0388 MEE-Train: 3.8355, MEE-test: 3.7143
Epoch[299/2000] Learning-rate: 0.003, Loss-Train: 1.0360, Loss-test: 1.0360 MEE-Train: 3.8273, MEE-test: 3.7070
Epoch[300/2000] Learning-rate: 0.003, Loss-Train: 1.0333, Loss-test: 1.0333 MEE-Train: 3.8191, MEE-test: 3.6997
Epoch[301/2000] Learning-rate: 0.003, Loss-Train: 1.0305, Loss-test: 1.0305 MEE-Train: 3.8110, MEE-test: 3.6925
Epoch[302/2000] Learning-rate: 0.003, Loss-Train: 1.0278, Loss-test: 1.0278 MEE-Train: 3.8029, MEE-test: 3.6853
Epoch[303/2000] Learning-rate: 0.003, Loss-Train: 1.0251, Loss-test: 1.0251 MEE-Train: 3.7949, MEE-test: 3.6781
Epoch[304/2000] Learning-rate: 0.003, Loss-Train: 1.0224, Loss-test: 1.0224 MEE-Train: 3.7869, MEE-test: 3.6710
Epoch[305/2000] Learning-rate: 0.003, Loss-Train: 1.0197, Loss-test: 1.0197 MEE-Train: 3.7789, MEE-test: 3.6639
Epoch[306/2000] Learning-rate: 0.003, Loss-Train: 1.0170, Loss-test: 1.0170 MEE-Train: 3.7710, MEE-test: 3.6568
Epoch[307/2000] Learning-rate: 0.003, Loss-Train: 1.0144, Loss-test: 1.0144 MEE-Train: 3.7632, MEE-test: 3.6498
Epoch[308/2000] Learning-rate: 0.003, Loss-Train: 1.0117, Loss-test: 1.0117 MEE-Train: 3.7554, MEE-test: 3.6429
Epoch[309/2000] Learning-rate: 0.003, Loss-Train: 1.0091, Loss-test: 1.0091 MEE-Train: 3.7476, MEE-test: 3.6359
Epoch[310/2000] Learning-rate: 0.003, Loss-Train: 1.0065, Loss-test: 1.0065 MEE-Train: 3.7399, MEE-test: 3.6290
Epoch[311/2000] Learning-rate: 0.003, Loss-Train: 1.0038, Loss-test: 1.0038 MEE-Train: 3.7322, MEE-test: 3.6222
Epoch[312/2000] Learning-rate: 0.003, Loss-Train: 1.0012, Loss-test: 1.0012 MEE-Train: 3.7245, MEE-test: 3.6154
Epoch[313/2000] Learning-rate: 0.003, Loss-Train: 0.9987, Loss-test: 0.9987 MEE-Train: 3.7170, MEE-test: 3.6086
Epoch[314/2000] Learning-rate: 0.003, Loss-Train: 0.9961, Loss-test: 0.9961 MEE-Train: 3.7094, MEE-test: 3.6019
Epoch[315/2000] Learning-rate: 0.003, Loss-Train: 0.9935, Loss-test: 0.9935 MEE-Train: 3.7019, MEE-test: 3.5952
Epoch[316/2000] Learning-rate: 0.003, Loss-Train: 0.9910, Loss-test: 0.9910 MEE-Train: 3.6944, MEE-test: 3.5885
Epoch[317/2000] Learning-rate: 0.003, Loss-Train: 0.9885, Loss-test: 0.9885 MEE-Train: 3.6870, MEE-test: 3.5819
Epoch[318/2000] Learning-rate: 0.003, Loss-Train: 0.9859, Loss-test: 0.9859 MEE-Train: 3.6796, MEE-test: 3.5753
Epoch[319/2000] Learning-rate: 0.003, Loss-Train: 0.9834, Loss-test: 0.9834 MEE-Train: 3.6722, MEE-test: 3.5687
Epoch[320/2000] Learning-rate: 0.003, Loss-Train: 0.9809, Loss-test: 0.9809 MEE-Train: 3.6649, MEE-test: 3.5622
Epoch[321/2000] Learning-rate: 0.003, Loss-Train: 0.9784, Loss-test: 0.9784 MEE-Train: 3.6576, MEE-test: 3.5557
Epoch[322/2000] Learning-rate: 0.003, Loss-Train: 0.9760, Loss-test: 0.9760 MEE-Train: 3.6504, MEE-test: 3.5493
Epoch[323/2000] Learning-rate: 0.003, Loss-Train: 0.9735, Loss-test: 0.9735 MEE-Train: 3.6432, MEE-test: 3.5428
Epoch[324/2000] Learning-rate: 0.003, Loss-Train: 0.9711, Loss-test: 0.9711 MEE-Train: 3.6360, MEE-test: 3.5365
Epoch[325/2000] Learning-rate: 0.003, Loss-Train: 0.9686, Loss-test: 0.9686 MEE-Train: 3.6289, MEE-test: 3.5301
Epoch[326/2000] Learning-rate: 0.003, Loss-Train: 0.9662, Loss-test: 0.9662 MEE-Train: 3.6218, MEE-test: 3.5238
Epoch[327/2000] Learning-rate: 0.003, Loss-Train: 0.9638, Loss-test: 0.9638 MEE-Train: 3.6148, MEE-test: 3.5175
Epoch[328/2000] Learning-rate: 0.003, Loss-Train: 0.9614, Loss-test: 0.9614 MEE-Train: 3.6078, MEE-test: 3.5112
Epoch[329/2000] Learning-rate: 0.003, Loss-Train: 0.9590, Loss-test: 0.9590 MEE-Train: 3.6008, MEE-test: 3.5050
Epoch[330/2000] Learning-rate: 0.003, Loss-Train: 0.9566, Loss-test: 0.9566 MEE-Train: 3.5939, MEE-test: 3.4988
Epoch[331/2000] Learning-rate: 0.003, Loss-Train: 0.9542, Loss-test: 0.9542 MEE-Train: 3.5870, MEE-test: 3.4927
Epoch[332/2000] Learning-rate: 0.003, Loss-Train: 0.9519, Loss-test: 0.9519 MEE-Train: 3.5801, MEE-test: 3.4866
Epoch[333/2000] Learning-rate: 0.003, Loss-Train: 0.9495, Loss-test: 0.9495 MEE-Train: 3.5733, MEE-test: 3.4805
Epoch[334/2000] Learning-rate: 0.003, Loss-Train: 0.9472, Loss-test: 0.9472 MEE-Train: 3.5665, MEE-test: 3.4744
Epoch[335/2000] Learning-rate: 0.003, Loss-Train: 0.9449, Loss-test: 0.9449 MEE-Train: 3.5597, MEE-test: 3.4684
Epoch[336/2000] Learning-rate: 0.003, Loss-Train: 0.9426, Loss-test: 0.9426 MEE-Train: 3.5530, MEE-test: 3.4624
Epoch[337/2000] Learning-rate: 0.003, Loss-Train: 0.9403, Loss-test: 0.9403 MEE-Train: 3.5463, MEE-test: 3.4564
Epoch[338/2000] Learning-rate: 0.003, Loss-Train: 0.9380, Loss-test: 0.9380 MEE-Train: 3.5396, MEE-test: 3.4505
Epoch[339/2000] Learning-rate: 0.003, Loss-Train: 0.9357, Loss-test: 0.9357 MEE-Train: 3.5330, MEE-test: 3.4446
Epoch[340/2000] Learning-rate: 0.003, Loss-Train: 0.9334, Loss-test: 0.9334 MEE-Train: 3.5264, MEE-test: 3.4387
Epoch[341/2000] Learning-rate: 0.003, Loss-Train: 0.9312, Loss-test: 0.9312 MEE-Train: 3.5198, MEE-test: 3.4328
Epoch[342/2000] Learning-rate: 0.003, Loss-Train: 0.9289, Loss-test: 0.9289 MEE-Train: 3.5133, MEE-test: 3.4270
Epoch[343/2000] Learning-rate: 0.003, Loss-Train: 0.9267, Loss-test: 0.9267 MEE-Train: 3.5068, MEE-test: 3.4212
Epoch[344/2000] Learning-rate: 0.003, Loss-Train: 0.9245, Loss-test: 0.9245 MEE-Train: 3.5004, MEE-test: 3.4154
Epoch[345/2000] Learning-rate: 0.003, Loss-Train: 0.9222, Loss-test: 0.9222 MEE-Train: 3.4939, MEE-test: 3.4097
Epoch[346/2000] Learning-rate: 0.003, Loss-Train: 0.9200, Loss-test: 0.9200 MEE-Train: 3.4875, MEE-test: 3.4040
Epoch[347/2000] Learning-rate: 0.003, Loss-Train: 0.9179, Loss-test: 0.9179 MEE-Train: 3.4812, MEE-test: 3.3983
Epoch[348/2000] Learning-rate: 0.003, Loss-Train: 0.9157, Loss-test: 0.9157 MEE-Train: 3.4748, MEE-test: 3.3927
Epoch[349/2000] Learning-rate: 0.003, Loss-Train: 0.9135, Loss-test: 0.9135 MEE-Train: 3.4685, MEE-test: 3.3870
Epoch[350/2000] Learning-rate: 0.003, Loss-Train: 0.9113, Loss-test: 0.9113 MEE-Train: 3.4622, MEE-test: 3.3814
Epoch[351/2000] Learning-rate: 0.003, Loss-Train: 0.9092, Loss-test: 0.9092 MEE-Train: 3.4560, MEE-test: 3.3759
Epoch[352/2000] Learning-rate: 0.003, Loss-Train: 0.9070, Loss-test: 0.9070 MEE-Train: 3.4498, MEE-test: 3.3703
Epoch[353/2000] Learning-rate: 0.003, Loss-Train: 0.9049, Loss-test: 0.9049 MEE-Train: 3.4436, MEE-test: 3.3648
Epoch[354/2000] Learning-rate: 0.003, Loss-Train: 0.9028, Loss-test: 0.9028 MEE-Train: 3.4374, MEE-test: 3.3593
Epoch[355/2000] Learning-rate: 0.003, Loss-Train: 0.9007, Loss-test: 0.9007 MEE-Train: 3.4313, MEE-test: 3.3538
Epoch[356/2000] Learning-rate: 0.003, Loss-Train: 0.8986, Loss-test: 0.8986 MEE-Train: 3.4252, MEE-test: 3.3484
Epoch[357/2000] Learning-rate: 0.003, Loss-Train: 0.8965, Loss-test: 0.8965 MEE-Train: 3.4192, MEE-test: 3.3430
Epoch[358/2000] Learning-rate: 0.003, Loss-Train: 0.8944, Loss-test: 0.8944 MEE-Train: 3.4131, MEE-test: 3.3376
Epoch[359/2000] Learning-rate: 0.003, Loss-Train: 0.8923, Loss-test: 0.8923 MEE-Train: 3.4071, MEE-test: 3.3322
Epoch[360/2000] Learning-rate: 0.003, Loss-Train: 0.8903, Loss-test: 0.8903 MEE-Train: 3.4011, MEE-test: 3.3269
Epoch[361/2000] Learning-rate: 0.003, Loss-Train: 0.8882, Loss-test: 0.8882 MEE-Train: 3.3952, MEE-test: 3.3216
Epoch[362/2000] Learning-rate: 0.003, Loss-Train: 0.8862, Loss-test: 0.8862 MEE-Train: 3.3893, MEE-test: 3.3163
Epoch[363/2000] Learning-rate: 0.003, Loss-Train: 0.8842, Loss-test: 0.8842 MEE-Train: 3.3834, MEE-test: 3.3110
Epoch[364/2000] Learning-rate: 0.003, Loss-Train: 0.8821, Loss-test: 0.8821 MEE-Train: 3.3775, MEE-test: 3.3058
Epoch[365/2000] Learning-rate: 0.003, Loss-Train: 0.8801, Loss-test: 0.8801 MEE-Train: 3.3717, MEE-test: 3.3006
Epoch[366/2000] Learning-rate: 0.003, Loss-Train: 0.8781, Loss-test: 0.8781 MEE-Train: 3.3658, MEE-test: 3.2954
Epoch[367/2000] Learning-rate: 0.003, Loss-Train: 0.8761, Loss-test: 0.8761 MEE-Train: 3.3600, MEE-test: 3.2902
Epoch[368/2000] Learning-rate: 0.003, Loss-Train: 0.8742, Loss-test: 0.8742 MEE-Train: 3.3543, MEE-test: 3.2851
Epoch[369/2000] Learning-rate: 0.003, Loss-Train: 0.8722, Loss-test: 0.8722 MEE-Train: 3.3486, MEE-test: 3.2800
Epoch[370/2000] Learning-rate: 0.003, Loss-Train: 0.8702, Loss-test: 0.8702 MEE-Train: 3.3428, MEE-test: 3.2749
Epoch[371/2000] Learning-rate: 0.003, Loss-Train: 0.8683, Loss-test: 0.8683 MEE-Train: 3.3372, MEE-test: 3.2698
Epoch[372/2000] Learning-rate: 0.003, Loss-Train: 0.8663, Loss-test: 0.8663 MEE-Train: 3.3315, MEE-test: 3.2647
Epoch[373/2000] Learning-rate: 0.003, Loss-Train: 0.8644, Loss-test: 0.8644 MEE-Train: 3.3259, MEE-test: 3.2597
Epoch[374/2000] Learning-rate: 0.003, Loss-Train: 0.8625, Loss-test: 0.8625 MEE-Train: 3.3203, MEE-test: 3.2547
Epoch[375/2000] Learning-rate: 0.003, Loss-Train: 0.8606, Loss-test: 0.8606 MEE-Train: 3.3147, MEE-test: 3.2497
Epoch[376/2000] Learning-rate: 0.003, Loss-Train: 0.8587, Loss-test: 0.8587 MEE-Train: 3.3091, MEE-test: 3.2447
Epoch[377/2000] Learning-rate: 0.003, Loss-Train: 0.8568, Loss-test: 0.8568 MEE-Train: 3.3036, MEE-test: 3.2398
Epoch[378/2000] Learning-rate: 0.003, Loss-Train: 0.8549, Loss-test: 0.8549 MEE-Train: 3.2981, MEE-test: 3.2349
Epoch[379/2000] Learning-rate: 0.003, Loss-Train: 0.8530, Loss-test: 0.8530 MEE-Train: 3.2926, MEE-test: 3.2300
Epoch[380/2000] Learning-rate: 0.003, Loss-Train: 0.8512, Loss-test: 0.8512 MEE-Train: 3.2872, MEE-test: 3.2251
Epoch[381/2000] Learning-rate: 0.003, Loss-Train: 0.8493, Loss-test: 0.8493 MEE-Train: 3.2817, MEE-test: 3.2203
Epoch[382/2000] Learning-rate: 0.003, Loss-Train: 0.8475, Loss-test: 0.8475 MEE-Train: 3.2763, MEE-test: 3.2154
Epoch[383/2000] Learning-rate: 0.003, Loss-Train: 0.8456, Loss-test: 0.8456 MEE-Train: 3.2709, MEE-test: 3.2106
Epoch[384/2000] Learning-rate: 0.003, Loss-Train: 0.8438, Loss-test: 0.8438 MEE-Train: 3.2656, MEE-test: 3.2058
Epoch[385/2000] Learning-rate: 0.003, Loss-Train: 0.8420, Loss-test: 0.8420 MEE-Train: 3.2603, MEE-test: 3.2011
Epoch[386/2000] Learning-rate: 0.003, Loss-Train: 0.8402, Loss-test: 0.8402 MEE-Train: 3.2549, MEE-test: 3.1963
