Epoch[1/5000] Learning-rate: 0.003, Loss-Train: 19.7122, Loss-test: 315.3947 MEE-Train: 26.4558, MEE-test: 30.7601
Epoch[194/5000] Learning-rate: 0.003, Loss-Train: 0.0137, Loss-test: 0.2187 MEE-Train: 1.0682, MEE-test: 1.5633
Epoch[195/5000] Learning-rate: 0.003, Loss-Train: 0.0209, Loss-test: 0.3340 MEE-Train: 1.0654, MEE-test: 1.5604
Epoch[196/5000] Learning-rate: 0.003, Loss-Train: 0.0092, Loss-test: 0.1472 MEE-Train: 1.0625, MEE-test: 1.5558
Epoch[197/5000] Learning-rate: 0.003, Loss-Train: 0.0119, Loss-test: 0.1898 MEE-Train: 1.0595, MEE-test: 1.5518
Epoch[198/5000] Learning-rate: 0.003, Loss-Train: 0.0084, Loss-test: 0.1339 MEE-Train: 1.0567, MEE-test: 1.5471
Epoch[199/5000] Learning-rate: 0.003, Loss-Train: 0.0085, Loss-test: 0.1352 MEE-Train: 1.0538, MEE-test: 1.5426
Epoch[200/5000] Learning-rate: 0.003, Loss-Train: 0.0121, Loss-test: 0.1929 MEE-Train: 1.0510, MEE-test: 1.5386
Epoch[201/5000] Learning-rate: 0.003, Loss-Train: 0.0247, Loss-test: 0.3951 MEE-Train: 1.0483, MEE-test: 1.5364
Epoch[202/5000] Learning-rate: 0.003, Loss-Train: 0.0124, Loss-test: 0.1987 MEE-Train: 1.0457, MEE-test: 1.5326
Epoch[203/5000] Learning-rate: 0.003, Loss-Train: 0.0130, Loss-test: 0.2079 MEE-Train: 1.0429, MEE-test: 1.5290
Epoch[204/5000] Learning-rate: 0.003, Loss-Train: 0.0152, Loss-test: 0.2439 MEE-Train: 1.0402, MEE-test: 1.5257
Epoch[205/5000] Learning-rate: 0.003, Loss-Train: 0.0104, Loss-test: 0.1672 MEE-Train: 1.0375, MEE-test: 1.5217
Epoch[206/5000] Learning-rate: 0.003, Loss-Train: 0.0186, Loss-test: 0.2975 MEE-Train: 1.0349, MEE-test: 1.5189
Epoch[207/5000] Learning-rate: 0.003, Loss-Train: 0.0148, Loss-test: 0.2364 MEE-Train: 1.0322, MEE-test: 1.5156
Epoch[208/5000] Learning-rate: 0.003, Loss-Train: 0.0107, Loss-test: 0.1716 MEE-Train: 1.0296, MEE-test: 1.5118
Epoch[209/5000] Learning-rate: 0.003, Loss-Train: 0.0146, Loss-test: 0.2336 MEE-Train: 1.0269, MEE-test: 1.5085
Epoch[210/5000] Learning-rate: 0.003, Loss-Train: 0.0102, Loss-test: 0.1625 MEE-Train: 1.0243, MEE-test: 1.5047
Epoch[211/5000] Learning-rate: 0.003, Loss-Train: 0.0144, Loss-test: 0.2310 MEE-Train: 1.0217, MEE-test: 1.5015
Epoch[212/5000] Learning-rate: 0.003, Loss-Train: 0.0073, Loss-test: 0.1169 MEE-Train: 1.0192, MEE-test: 1.4972
Epoch[213/5000] Learning-rate: 0.003, Loss-Train: 0.0122, Loss-test: 0.1949 MEE-Train: 1.0166, MEE-test: 1.4938
Epoch[214/5000] Learning-rate: 0.003, Loss-Train: 0.0043, Loss-test: 0.0688 MEE-Train: 1.0143, MEE-test: 1.4889
Epoch[215/5000] Learning-rate: 0.003, Loss-Train: 0.0114, Loss-test: 0.1831 MEE-Train: 1.0119, MEE-test: 1.4854
Epoch[216/5000] Learning-rate: 0.003, Loss-Train: 0.0167, Loss-test: 0.2668 MEE-Train: 1.0094, MEE-test: 1.4827
Epoch[217/5000] Learning-rate: 0.003, Loss-Train: 0.0139, Loss-test: 0.2229 MEE-Train: 1.0070, MEE-test: 1.4796
Epoch[218/5000] Learning-rate: 0.003, Loss-Train: 0.0125, Loss-test: 0.1998 MEE-Train: 1.0045, MEE-test: 1.4764
Epoch[219/5000] Learning-rate: 0.003, Loss-Train: 0.0102, Loss-test: 0.1627 MEE-Train: 1.0021, MEE-test: 1.4728
Epoch[220/5000] Learning-rate: 0.003, Loss-Train: 0.0080, Loss-test: 0.1273 MEE-Train: 0.9997, MEE-test: 1.4690
Epoch[221/5000] Learning-rate: 0.003, Loss-Train: 0.0123, Loss-test: 0.1970 MEE-Train: 0.9973, MEE-test: 1.4658
Epoch[222/5000] Learning-rate: 0.003, Loss-Train: 0.0104, Loss-test: 0.1660 MEE-Train: 0.9949, MEE-test: 1.4624
Epoch[223/5000] Learning-rate: 0.003, Loss-Train: 0.0207, Loss-test: 0.3304 MEE-Train: 0.9925, MEE-test: 1.4603
Epoch[224/5000] Learning-rate: 0.003, Loss-Train: 0.0143, Loss-test: 0.2281 MEE-Train: 0.9901, MEE-test: 1.4575
Epoch[225/5000] Learning-rate: 0.003, Loss-Train: 0.0066, Loss-test: 0.1056 MEE-Train: 0.9878, MEE-test: 1.4535
Epoch[226/5000] Learning-rate: 0.003, Loss-Train: 0.0088, Loss-test: 0.1416 MEE-Train: 0.9855, MEE-test: 1.4499
Epoch[227/5000] Learning-rate: 0.003, Loss-Train: 0.0127, Loss-test: 0.2029 MEE-Train: 0.9831, MEE-test: 1.4470
Epoch[228/5000] Learning-rate: 0.003, Loss-Train: 0.0086, Loss-test: 0.1369 MEE-Train: 0.9808, MEE-test: 1.4434
Epoch[229/5000] Learning-rate: 0.003, Loss-Train: 0.0111, Loss-test: 0.1777 MEE-Train: 0.9785, MEE-test: 1.4403
Epoch[230/5000] Learning-rate: 0.003, Loss-Train: 0.0070, Loss-test: 0.1118 MEE-Train: 0.9763, MEE-test: 1.4366
Epoch[231/5000] Learning-rate: 0.003, Loss-Train: 0.0103, Loss-test: 0.1645 MEE-Train: 0.9741, MEE-test: 1.4334
Epoch[232/5000] Learning-rate: 0.003, Loss-Train: 0.0047, Loss-test: 0.0745 MEE-Train: 0.9718, MEE-test: 1.4293
Epoch[233/5000] Learning-rate: 0.003, Loss-Train: 0.0043, Loss-test: 0.0689 MEE-Train: 0.9696, MEE-test: 1.4251
Epoch[234/5000] Learning-rate: 0.003, Loss-Train: 0.0167, Loss-test: 0.2679 MEE-Train: 0.9675, MEE-test: 1.4228
Epoch[235/5000] Learning-rate: 0.003, Loss-Train: 0.0085, Loss-test: 0.1358 MEE-Train: 0.9653, MEE-test: 1.4195
Epoch[236/5000] Learning-rate: 0.003, Loss-Train: 0.0060, Loss-test: 0.0961 MEE-Train: 0.9633, MEE-test: 1.4157
Epoch[237/5000] Learning-rate: 0.003, Loss-Train: 0.0042, Loss-test: 0.0668 MEE-Train: 0.9612, MEE-test: 1.4117
Epoch[238/5000] Learning-rate: 0.003, Loss-Train: 0.0056, Loss-test: 0.0898 MEE-Train: 0.9590, MEE-test: 1.4079
Epoch[239/5000] Learning-rate: 0.003, Loss-Train: 0.0089, Loss-test: 0.1417 MEE-Train: 0.9568, MEE-test: 1.4047
Epoch[240/5000] Learning-rate: 0.003, Loss-Train: 0.0059, Loss-test: 0.0945 MEE-Train: 0.9548, MEE-test: 1.4011
Epoch[241/5000] Learning-rate: 0.003, Loss-Train: 0.0096, Loss-test: 0.1530 MEE-Train: 0.9527, MEE-test: 1.3981
Epoch[242/5000] Learning-rate: 0.003, Loss-Train: 0.0080, Loss-test: 0.1283 MEE-Train: 0.9507, MEE-test: 1.3949
Epoch[243/5000] Learning-rate: 0.003, Loss-Train: 0.0238, Loss-test: 0.3812 MEE-Train: 0.9488, MEE-test: 1.3936
Epoch[244/5000] Learning-rate: 0.003, Loss-Train: 0.0111, Loss-test: 0.1782 MEE-Train: 0.9468, MEE-test: 1.3908
Epoch[245/5000] Learning-rate: 0.003, Loss-Train: 0.0096, Loss-test: 0.1533 MEE-Train: 0.9449, MEE-test: 1.3879
Epoch[246/5000] Learning-rate: 0.003, Loss-Train: 0.0048, Loss-test: 0.0774 MEE-Train: 0.9431, MEE-test: 1.3842
Epoch[247/5000] Learning-rate: 0.003, Loss-Train: 0.0054, Loss-test: 0.0862 MEE-Train: 0.9410, MEE-test: 1.3807
Epoch[248/5000] Learning-rate: 0.003, Loss-Train: 0.0048, Loss-test: 0.0771 MEE-Train: 0.9390, MEE-test: 1.3771
Epoch[249/5000] Learning-rate: 0.003, Loss-Train: 0.0055, Loss-test: 0.0881 MEE-Train: 0.9370, MEE-test: 1.3736
Epoch[250/5000] Learning-rate: 0.003, Loss-Train: 0.0129, Loss-test: 0.2063 MEE-Train: 0.9350, MEE-test: 1.3713
Epoch[251/5000] Learning-rate: 0.003, Loss-Train: 0.0060, Loss-test: 0.0963 MEE-Train: 0.9331, MEE-test: 1.3679
Epoch[252/5000] Learning-rate: 0.003, Loss-Train: 0.0034, Loss-test: 0.0545 MEE-Train: 0.9312, MEE-test: 1.3641
Epoch[253/5000] Learning-rate: 0.003, Loss-Train: 0.0063, Loss-test: 0.1009 MEE-Train: 0.9293, MEE-test: 1.3609
Epoch[254/5000] Learning-rate: 0.003, Loss-Train: 0.0088, Loss-test: 0.1406 MEE-Train: 0.9274, MEE-test: 1.3581
Epoch[255/5000] Learning-rate: 0.003, Loss-Train: 0.0152, Loss-test: 0.2426 MEE-Train: 0.9255, MEE-test: 1.3561
Epoch[256/5000] Learning-rate: 0.003, Loss-Train: 0.0120, Loss-test: 0.1922 MEE-Train: 0.9235, MEE-test: 1.3538
Epoch[257/5000] Learning-rate: 0.003, Loss-Train: 0.0053, Loss-test: 0.0851 MEE-Train: 0.9216, MEE-test: 1.3505
Epoch[258/5000] Learning-rate: 0.003, Loss-Train: 0.0048, Loss-test: 0.0761 MEE-Train: 0.9197, MEE-test: 1.3471
Epoch[259/5000] Learning-rate: 0.003, Loss-Train: 0.0117, Loss-test: 0.1865 MEE-Train: 0.9179, MEE-test: 1.3448
Epoch[260/5000] Learning-rate: 0.003, Loss-Train: 0.0073, Loss-test: 0.1161 MEE-Train: 0.9160, MEE-test: 1.3419
Epoch[261/5000] Learning-rate: 0.003, Loss-Train: 0.0077, Loss-test: 0.1225 MEE-Train: 0.9141, MEE-test: 1.3391
Epoch[262/5000] Learning-rate: 0.003, Loss-Train: 0.0085, Loss-test: 0.1360 MEE-Train: 0.9123, MEE-test: 1.3364
Epoch[263/5000] Learning-rate: 0.003, Loss-Train: 0.0104, Loss-test: 0.1662 MEE-Train: 0.9104, MEE-test: 1.3340
Epoch[264/5000] Learning-rate: 0.003, Loss-Train: 0.0133, Loss-test: 0.2126 MEE-Train: 0.9087, MEE-test: 1.3320
Epoch[265/5000] Learning-rate: 0.003, Loss-Train: 0.0056, Loss-test: 0.0893 MEE-Train: 0.9069, MEE-test: 1.3289
Epoch[266/5000] Learning-rate: 0.003, Loss-Train: 0.0073, Loss-test: 0.1170 MEE-Train: 0.9051, MEE-test: 1.3261
Epoch[267/5000] Learning-rate: 0.003, Loss-Train: 0.0056, Loss-test: 0.0903 MEE-Train: 0.9034, MEE-test: 1.3231
Epoch[268/5000] Learning-rate: 0.003, Loss-Train: 0.0108, Loss-test: 0.1728 MEE-Train: 0.9016, MEE-test: 1.3209
Epoch[269/5000] Learning-rate: 0.003, Loss-Train: 0.0082, Loss-test: 0.1306 MEE-Train: 0.8998, MEE-test: 1.3183
Epoch[270/5000] Learning-rate: 0.003, Loss-Train: 0.0074, Loss-test: 0.1186 MEE-Train: 0.8980, MEE-test: 1.3156
Epoch[271/5000] Learning-rate: 0.003, Loss-Train: 0.0053, Loss-test: 0.0848 MEE-Train: 0.8963, MEE-test: 1.3126
Epoch[272/5000] Learning-rate: 0.003, Loss-Train: 0.0080, Loss-test: 0.1277 MEE-Train: 0.8945, MEE-test: 1.3101
Epoch[273/5000] Learning-rate: 0.003, Loss-Train: 0.0095, Loss-test: 0.1523 MEE-Train: 0.8928, MEE-test: 1.3077
Epoch[274/5000] Learning-rate: 0.003, Loss-Train: 0.0073, Loss-test: 0.1163 MEE-Train: 0.8910, MEE-test: 1.3051
Epoch[275/5000] Learning-rate: 0.003, Loss-Train: 0.0043, Loss-test: 0.0683 MEE-Train: 0.8893, MEE-test: 1.3020
Epoch[276/5000] Learning-rate: 0.003, Loss-Train: 0.0058, Loss-test: 0.0923 MEE-Train: 0.8876, MEE-test: 1.2992
Epoch[277/5000] Learning-rate: 0.003, Loss-Train: 0.0080, Loss-test: 0.1286 MEE-Train: 0.8859, MEE-test: 1.2968
Epoch[278/5000] Learning-rate: 0.003, Loss-Train: 0.0065, Loss-test: 0.1032 MEE-Train: 0.8842, MEE-test: 1.2941
Epoch[279/5000] Learning-rate: 0.003, Loss-Train: 0.0034, Loss-test: 0.0544 MEE-Train: 0.8825, MEE-test: 1.2909
Epoch[280/5000] Learning-rate: 0.003, Loss-Train: 0.0060, Loss-test: 0.0959 MEE-Train: 0.8809, MEE-test: 1.2882
Epoch[281/5000] Learning-rate: 0.003, Loss-Train: 0.0052, Loss-test: 0.0824 MEE-Train: 0.8792, MEE-test: 1.2854
Epoch[282/5000] Learning-rate: 0.003, Loss-Train: 0.0068, Loss-test: 0.1095 MEE-Train: 0.8777, MEE-test: 1.2829
Epoch[283/5000] Learning-rate: 0.003, Loss-Train: 0.0069, Loss-test: 0.1105 MEE-Train: 0.8760, MEE-test: 1.2804
Epoch[284/5000] Learning-rate: 0.003, Loss-Train: 0.0032, Loss-test: 0.0519 MEE-Train: 0.8744, MEE-test: 1.2773
Epoch[285/5000] Learning-rate: 0.003, Loss-Train: 0.0080, Loss-test: 0.1287 MEE-Train: 0.8728, MEE-test: 1.2750
Epoch[286/5000] Learning-rate: 0.003, Loss-Train: 0.0085, Loss-test: 0.1357 MEE-Train: 0.8712, MEE-test: 1.2727
Epoch[287/5000] Learning-rate: 0.003, Loss-Train: 0.0056, Loss-test: 0.0900 MEE-Train: 0.8696, MEE-test: 1.2701
Epoch[288/5000] Learning-rate: 0.003, Loss-Train: 0.0106, Loss-test: 0.1694 MEE-Train: 0.8681, MEE-test: 1.2682
Epoch[289/5000] Learning-rate: 0.003, Loss-Train: 0.0102, Loss-test: 0.1624 MEE-Train: 0.8666, MEE-test: 1.2662
Epoch[290/5000] Learning-rate: 0.003, Loss-Train: 0.0036, Loss-test: 0.0571 MEE-Train: 0.8650, MEE-test: 1.2633
Epoch[291/5000] Learning-rate: 0.003, Loss-Train: 0.0061, Loss-test: 0.0969 MEE-Train: 0.8635, MEE-test: 1.2608
Epoch[292/5000] Learning-rate: 0.003, Loss-Train: 0.0046, Loss-test: 0.0735 MEE-Train: 0.8619, MEE-test: 1.2581
Epoch[293/5000] Learning-rate: 0.003, Loss-Train: 0.0051, Loss-test: 0.0811 MEE-Train: 0.8603, MEE-test: 1.2554
Epoch[294/5000] Learning-rate: 0.003, Loss-Train: 0.0084, Loss-test: 0.1342 MEE-Train: 0.8588, MEE-test: 1.2533
Epoch[295/5000] Learning-rate: 0.003, Loss-Train: 0.0147, Loss-test: 0.2356 MEE-Train: 0.8574, MEE-test: 1.2519
Epoch[296/5000] Learning-rate: 0.003, Loss-Train: 0.0076, Loss-test: 0.1217 MEE-Train: 0.8559, MEE-test: 1.2498
Epoch[297/5000] Learning-rate: 0.003, Loss-Train: 0.0074, Loss-test: 0.1177 MEE-Train: 0.8544, MEE-test: 1.2475
Epoch[298/5000] Learning-rate: 0.003, Loss-Train: 0.0056, Loss-test: 0.0889 MEE-Train: 0.8529, MEE-test: 1.2451
Epoch[299/5000] Learning-rate: 0.003, Loss-Train: 0.0054, Loss-test: 0.0858 MEE-Train: 0.8514, MEE-test: 1.2426
Epoch[300/5000] Learning-rate: 0.003, Loss-Train: 0.0112, Loss-test: 0.1794 MEE-Train: 0.8499, MEE-test: 1.2409
Epoch[301/5000] Learning-rate: 0.003, Loss-Train: 0.0048, Loss-test: 0.0769 MEE-Train: 0.8484, MEE-test: 1.2384
Epoch[302/5000] Learning-rate: 0.003, Loss-Train: 0.0072, Loss-test: 0.1157 MEE-Train: 0.8470, MEE-test: 1.2362
Epoch[303/5000] Learning-rate: 0.003, Loss-Train: 0.0041, Loss-test: 0.0651 MEE-Train: 0.8456, MEE-test: 1.2336
Epoch[304/5000] Learning-rate: 0.003, Loss-Train: 0.0045, Loss-test: 0.0723 MEE-Train: 0.8441, MEE-test: 1.2311
Epoch[305/5000] Learning-rate: 0.003, Loss-Train: 0.0079, Loss-test: 0.1267 MEE-Train: 0.8427, MEE-test: 1.2291
Epoch[306/5000] Learning-rate: 0.003, Loss-Train: 0.0089, Loss-test: 0.1427 MEE-Train: 0.8412, MEE-test: 1.2272
Epoch[307/5000] Learning-rate: 0.003, Loss-Train: 0.0067, Loss-test: 0.1076 MEE-Train: 0.8398, MEE-test: 1.2251
Epoch[308/5000] Learning-rate: 0.003, Loss-Train: 0.0099, Loss-test: 0.1579 MEE-Train: 0.8383, MEE-test: 1.2233
Epoch[309/5000] Learning-rate: 0.003, Loss-Train: 0.0033, Loss-test: 0.0521 MEE-Train: 0.8369, MEE-test: 1.2206
Epoch[310/5000] Learning-rate: 0.003, Loss-Train: 0.0052, Loss-test: 0.0840 MEE-Train: 0.8355, MEE-test: 1.2183
Epoch[311/5000] Learning-rate: 0.003, Loss-Train: 0.0054, Loss-test: 0.0870 MEE-Train: 0.8341, MEE-test: 1.2160
Epoch[312/5000] Learning-rate: 0.003, Loss-Train: 0.0060, Loss-test: 0.0953 MEE-Train: 0.8328, MEE-test: 1.2139
Epoch[313/5000] Learning-rate: 0.003, Loss-Train: 0.0038, Loss-test: 0.0603 MEE-Train: 0.8314, MEE-test: 1.2113
Epoch[314/5000] Learning-rate: 0.003, Loss-Train: 0.0073, Loss-test: 0.1174 MEE-Train: 0.8301, MEE-test: 1.2094
Epoch[315/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0226 MEE-Train: 0.8288, MEE-test: 1.2064
Epoch[316/5000] Learning-rate: 0.003, Loss-Train: 0.0095, Loss-test: 0.1516 MEE-Train: 0.8274, MEE-test: 1.2047
Epoch[317/5000] Learning-rate: 0.003, Loss-Train: 0.0070, Loss-test: 0.1120 MEE-Train: 0.8261, MEE-test: 1.2027
Epoch[318/5000] Learning-rate: 0.003, Loss-Train: 0.0058, Loss-test: 0.0926 MEE-Train: 0.8247, MEE-test: 1.2006
Epoch[319/5000] Learning-rate: 0.003, Loss-Train: 0.0083, Loss-test: 0.1328 MEE-Train: 0.8233, MEE-test: 1.1988
Epoch[320/5000] Learning-rate: 0.003, Loss-Train: 0.0062, Loss-test: 0.0991 MEE-Train: 0.8220, MEE-test: 1.1968
Epoch[321/5000] Learning-rate: 0.003, Loss-Train: 0.0030, Loss-test: 0.0474 MEE-Train: 0.8206, MEE-test: 1.1942
Epoch[322/5000] Learning-rate: 0.003, Loss-Train: 0.0045, Loss-test: 0.0725 MEE-Train: 0.8192, MEE-test: 1.1919
Epoch[323/5000] Learning-rate: 0.003, Loss-Train: 0.0037, Loss-test: 0.0590 MEE-Train: 0.8179, MEE-test: 1.1896
Epoch[324/5000] Learning-rate: 0.003, Loss-Train: 0.0105, Loss-test: 0.1682 MEE-Train: 0.8166, MEE-test: 1.1881
Epoch[325/5000] Learning-rate: 0.003, Loss-Train: 0.0053, Loss-test: 0.0840 MEE-Train: 0.8153, MEE-test: 1.1860
Epoch[326/5000] Learning-rate: 0.003, Loss-Train: 0.0070, Loss-test: 0.1119 MEE-Train: 0.8140, MEE-test: 1.1841
Epoch[327/5000] Learning-rate: 0.003, Loss-Train: 0.0084, Loss-test: 0.1336 MEE-Train: 0.8127, MEE-test: 1.1824
Epoch[328/5000] Learning-rate: 0.003, Loss-Train: 0.0006, Loss-test: 0.0094 MEE-Train: 0.8114, MEE-test: 1.1793
Epoch[329/5000] Learning-rate: 0.003, Loss-Train: 0.0054, Loss-test: 0.0870 MEE-Train: 0.8101, MEE-test: 1.1773
Epoch[330/5000] Learning-rate: 0.003, Loss-Train: 0.0029, Loss-test: 0.0472 MEE-Train: 0.8089, MEE-test: 1.1749
Epoch[331/5000] Learning-rate: 0.003, Loss-Train: 0.0033, Loss-test: 0.0523 MEE-Train: 0.8076, MEE-test: 1.1725
Epoch[332/5000] Learning-rate: 0.003, Loss-Train: 0.0063, Loss-test: 0.1004 MEE-Train: 0.8064, MEE-test: 1.1706
Epoch[333/5000] Learning-rate: 0.003, Loss-Train: 0.0055, Loss-test: 0.0880 MEE-Train: 0.8051, MEE-test: 1.1687
Epoch[334/5000] Learning-rate: 0.003, Loss-Train: 0.0034, Loss-test: 0.0538 MEE-Train: 0.8039, MEE-test: 1.1664
Epoch[335/5000] Learning-rate: 0.003, Loss-Train: 0.0055, Loss-test: 0.0881 MEE-Train: 0.8026, MEE-test: 1.1644
Epoch[336/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0445 MEE-Train: 0.8013, MEE-test: 1.1620
Epoch[337/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0394 MEE-Train: 0.8001, MEE-test: 1.1596
Epoch[338/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0251 MEE-Train: 0.7988, MEE-test: 1.1570
Epoch[339/5000] Learning-rate: 0.003, Loss-Train: 0.0045, Loss-test: 0.0716 MEE-Train: 0.7976, MEE-test: 1.1549
Epoch[340/5000] Learning-rate: 0.003, Loss-Train: 0.0031, Loss-test: 0.0497 MEE-Train: 0.7964, MEE-test: 1.1527
Epoch[341/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0422 MEE-Train: 0.7952, MEE-test: 1.1504
Epoch[342/5000] Learning-rate: 0.003, Loss-Train: 0.0052, Loss-test: 0.0824 MEE-Train: 0.7940, MEE-test: 1.1484
Epoch[343/5000] Learning-rate: 0.003, Loss-Train: 0.0077, Loss-test: 0.1238 MEE-Train: 0.7927, MEE-test: 1.1469
Epoch[344/5000] Learning-rate: 0.003, Loss-Train: 0.0100, Loss-test: 0.1601 MEE-Train: 0.7916, MEE-test: 1.1456
Epoch[345/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0378 MEE-Train: 0.7904, MEE-test: 1.1432
Epoch[346/5000] Learning-rate: 0.003, Loss-Train: 0.0057, Loss-test: 0.0908 MEE-Train: 0.7892, MEE-test: 1.1414
Epoch[347/5000] Learning-rate: 0.003, Loss-Train: 0.0096, Loss-test: 0.1541 MEE-Train: 0.7881, MEE-test: 1.1401
Epoch[348/5000] Learning-rate: 0.003, Loss-Train: 0.0036, Loss-test: 0.0569 MEE-Train: 0.7870, MEE-test: 1.1380
Epoch[349/5000] Learning-rate: 0.003, Loss-Train: 0.0031, Loss-test: 0.0488 MEE-Train: 0.7858, MEE-test: 1.1358
Epoch[350/5000] Learning-rate: 0.003, Loss-Train: 0.0077, Loss-test: 0.1236 MEE-Train: 0.7847, MEE-test: 1.1343
Epoch[351/5000] Learning-rate: 0.003, Loss-Train: 0.0033, Loss-test: 0.0536 MEE-Train: 0.7835, MEE-test: 1.1322
Epoch[352/5000] Learning-rate: 0.003, Loss-Train: 0.0056, Loss-test: 0.0897 MEE-Train: 0.7823, MEE-test: 1.1305
Epoch[353/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0290 MEE-Train: 0.7812, MEE-test: 1.1281
Epoch[354/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0306 MEE-Train: 0.7801, MEE-test: 1.1258
Epoch[355/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0365 MEE-Train: 0.7789, MEE-test: 1.1236
Epoch[356/5000] Learning-rate: 0.003, Loss-Train: 0.0043, Loss-test: 0.0694 MEE-Train: 0.7778, MEE-test: 1.1217
Epoch[357/5000] Learning-rate: 0.003, Loss-Train: 0.0078, Loss-test: 0.1245 MEE-Train: 0.7766, MEE-test: 1.1202
Epoch[358/5000] Learning-rate: 0.003, Loss-Train: 0.0048, Loss-test: 0.0774 MEE-Train: 0.7755, MEE-test: 1.1185
Epoch[359/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0145 MEE-Train: 0.7744, MEE-test: 1.1159
Epoch[360/5000] Learning-rate: 0.003, Loss-Train: 0.0031, Loss-test: 0.0490 MEE-Train: 0.7732, MEE-test: 1.1139
Epoch[361/5000] Learning-rate: 0.003, Loss-Train: 0.0034, Loss-test: 0.0538 MEE-Train: 0.7722, MEE-test: 1.1119
Epoch[362/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0344 MEE-Train: 0.7711, MEE-test: 1.1097
Epoch[363/5000] Learning-rate: 0.003, Loss-Train: 0.0060, Loss-test: 0.0960 MEE-Train: 0.7700, MEE-test: 1.1082
Epoch[364/5000] Learning-rate: 0.003, Loss-Train: 0.0058, Loss-test: 0.0925 MEE-Train: 0.7689, MEE-test: 1.1066
Epoch[365/5000] Learning-rate: 0.003, Loss-Train: 0.0043, Loss-test: 0.0689 MEE-Train: 0.7678, MEE-test: 1.1048
Epoch[366/5000] Learning-rate: 0.003, Loss-Train: 0.0033, Loss-test: 0.0524 MEE-Train: 0.7667, MEE-test: 1.1028
Epoch[367/5000] Learning-rate: 0.003, Loss-Train: 0.0057, Loss-test: 0.0917 MEE-Train: 0.7656, MEE-test: 1.1013
Epoch[368/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0376 MEE-Train: 0.7645, MEE-test: 1.0992
Epoch[369/5000] Learning-rate: 0.003, Loss-Train: 0.0044, Loss-test: 0.0705 MEE-Train: 0.7635, MEE-test: 1.0975
Epoch[370/5000] Learning-rate: 0.003, Loss-Train: 0.0038, Loss-test: 0.0614 MEE-Train: 0.7625, MEE-test: 1.0956
Epoch[371/5000] Learning-rate: 0.003, Loss-Train: 0.0047, Loss-test: 0.0759 MEE-Train: 0.7614, MEE-test: 1.0940
Epoch[372/5000] Learning-rate: 0.003, Loss-Train: 0.0041, Loss-test: 0.0652 MEE-Train: 0.7604, MEE-test: 1.0922
Epoch[373/5000] Learning-rate: 0.003, Loss-Train: 0.0056, Loss-test: 0.0895 MEE-Train: 0.7594, MEE-test: 1.0907
Epoch[374/5000] Learning-rate: 0.003, Loss-Train: 0.0050, Loss-test: 0.0795 MEE-Train: 0.7583, MEE-test: 1.0891
Epoch[375/5000] Learning-rate: 0.003, Loss-Train: 0.0058, Loss-test: 0.0926 MEE-Train: 0.7572, MEE-test: 1.0876
Epoch[376/5000] Learning-rate: 0.003, Loss-Train: 0.0062, Loss-test: 0.0997 MEE-Train: 0.7562, MEE-test: 1.0861
Epoch[377/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0308 MEE-Train: 0.7552, MEE-test: 1.0841
Epoch[378/5000] Learning-rate: 0.003, Loss-Train: 0.0039, Loss-test: 0.0628 MEE-Train: 0.7542, MEE-test: 1.0823
Epoch[379/5000] Learning-rate: 0.003, Loss-Train: 0.0040, Loss-test: 0.0640 MEE-Train: 0.7532, MEE-test: 1.0806
Epoch[380/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0421 MEE-Train: 0.7522, MEE-test: 1.0787
Epoch[381/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0452 MEE-Train: 0.7512, MEE-test: 1.0769
Epoch[382/5000] Learning-rate: 0.003, Loss-Train: 0.0059, Loss-test: 0.0942 MEE-Train: 0.7502, MEE-test: 1.0754
Epoch[383/5000] Learning-rate: 0.003, Loss-Train: 0.0034, Loss-test: 0.0540 MEE-Train: 0.7491, MEE-test: 1.0737
Epoch[384/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0361 MEE-Train: 0.7481, MEE-test: 1.0718
Epoch[385/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0280 MEE-Train: 0.7471, MEE-test: 1.0697
Epoch[386/5000] Learning-rate: 0.003, Loss-Train: 0.0032, Loss-test: 0.0506 MEE-Train: 0.7460, MEE-test: 1.0680
