Epoch[1/1000] Learning-rate: 5e-06, Loss-Train: 630.5683, Loss-Test: 654.7108, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0200
Epoch[653/1000] Learning-rate: 5e-06, Loss-Train: 14.2858, Loss-Test: 13.4833, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0280
Epoch[654/1000] Learning-rate: 5e-06, Loss-Train: 14.0996, Loss-Test: 13.3451, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0240
Epoch[655/1000] Learning-rate: 5e-06, Loss-Train: 14.1337, Loss-Test: 13.3194, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0280
Epoch[656/1000] Learning-rate: 5e-06, Loss-Train: 14.2324, Loss-Test: 13.3742, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0240
Epoch[657/1000] Learning-rate: 5e-06, Loss-Train: 14.0234, Loss-Test: 13.2426, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0200
Epoch[658/1000] Learning-rate: 5e-06, Loss-Train: 14.0111, Loss-Test: 13.2401, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0240
Epoch[659/1000] Learning-rate: 5e-06, Loss-Train: 14.0559, Loss-Test: 13.3153, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0240
Epoch[660/1000] Learning-rate: 5e-06, Loss-Train: 14.0214, Loss-Test: 13.2725, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0280
Epoch[661/1000] Learning-rate: 5e-06, Loss-Train: 13.8600, Loss-Test: 13.0798, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0240
Epoch[662/1000] Learning-rate: 5e-06, Loss-Train: 13.7685, Loss-Test: 13.1378, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0240
Epoch[663/1000] Learning-rate: 5e-06, Loss-Train: 13.8569, Loss-Test: 13.1944, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0320
Epoch[664/1000] Learning-rate: 5e-06, Loss-Train: 13.7945, Loss-Test: 13.0339, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0320
Epoch[665/1000] Learning-rate: 5e-06, Loss-Train: 13.7407, Loss-Test: 12.9865, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0360
Epoch[666/1000] Learning-rate: 5e-06, Loss-Train: 13.6834, Loss-Test: 12.9838, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0360
Epoch[667/1000] Learning-rate: 5e-06, Loss-Train: 13.6975, Loss-Test: 13.0232, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0280
Epoch[668/1000] Learning-rate: 5e-06, Loss-Train: 13.6458, Loss-Test: 12.9830, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0280
Epoch[669/1000] Learning-rate: 5e-06, Loss-Train: 13.5977, Loss-Test: 12.8874, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0320
Epoch[670/1000] Learning-rate: 5e-06, Loss-Train: 13.5503, Loss-Test: 12.9306, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0280
Epoch[671/1000] Learning-rate: 5e-06, Loss-Train: 13.5548, Loss-Test: 12.8506, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0240
Epoch[672/1000] Learning-rate: 5e-06, Loss-Train: 13.5497, Loss-Test: 12.8065, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0280
Epoch[673/1000] Learning-rate: 5e-06, Loss-Train: 13.3955, Loss-Test: 12.7731, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0240
Epoch[674/1000] Learning-rate: 5e-06, Loss-Train: 13.3492, Loss-Test: 12.7577, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0200
Epoch[675/1000] Learning-rate: 5e-06, Loss-Train: 13.4046, Loss-Test: 12.6655, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[676/1000] Learning-rate: 5e-06, Loss-Train: 13.3093, Loss-Test: 12.6779, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0200
Epoch[677/1000] Learning-rate: 5e-06, Loss-Train: 13.3004, Loss-Test: 12.6231, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0200
Epoch[678/1000] Learning-rate: 5e-06, Loss-Train: 13.2448, Loss-Test: 12.6456, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[679/1000] Learning-rate: 5e-06, Loss-Train: 13.1995, Loss-Test: 12.6268, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0200
Epoch[680/1000] Learning-rate: 5e-06, Loss-Train: 13.2138, Loss-Test: 12.5528, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0200
Epoch[681/1000] Learning-rate: 5e-06, Loss-Train: 13.2146, Loss-Test: 12.5467, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0240
Epoch[682/1000] Learning-rate: 5e-06, Loss-Train: 13.1533, Loss-Test: 12.5276, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0320
Epoch[683/1000] Learning-rate: 5e-06, Loss-Train: 13.0047, Loss-Test: 12.5323, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0280
Epoch[684/1000] Learning-rate: 5e-06, Loss-Train: 12.9527, Loss-Test: 12.4133, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0240
Epoch[685/1000] Learning-rate: 5e-06, Loss-Train: 13.0060, Loss-Test: 12.4432, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0240
Epoch[686/1000] Learning-rate: 5e-06, Loss-Train: 12.9522, Loss-Test: 12.4169, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0240
Epoch[687/1000] Learning-rate: 5e-06, Loss-Train: 13.0137, Loss-Test: 12.3218, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0240
Epoch[688/1000] Learning-rate: 5e-06, Loss-Train: 12.9021, Loss-Test: 12.3461, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0240
Epoch[689/1000] Learning-rate: 5e-06, Loss-Train: 12.8052, Loss-Test: 12.2744, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0280
Epoch[690/1000] Learning-rate: 5e-06, Loss-Train: 12.8969, Loss-Test: 12.2332, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0240
Epoch[691/1000] Learning-rate: 5e-06, Loss-Train: 12.8007, Loss-Test: 12.2688, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0240
Epoch[692/1000] Learning-rate: 5e-06, Loss-Train: 12.8386, Loss-Test: 12.2226, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0240
Epoch[693/1000] Learning-rate: 5e-06, Loss-Train: 12.7022, Loss-Test: 12.1824, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0320
Epoch[694/1000] Learning-rate: 5e-06, Loss-Train: 12.6862, Loss-Test: 12.1580, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0240
Epoch[695/1000] Learning-rate: 5e-06, Loss-Train: 12.7086, Loss-Test: 12.1480, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0240
Epoch[696/1000] Learning-rate: 5e-06, Loss-Train: 12.7409, Loss-Test: 12.1094, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0240
Epoch[697/1000] Learning-rate: 5e-06, Loss-Train: 12.6842, Loss-Test: 12.0796, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0280
Epoch[698/1000] Learning-rate: 5e-06, Loss-Train: 12.5607, Loss-Test: 12.0831, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0160
Epoch[699/1000] Learning-rate: 5e-06, Loss-Train: 12.5304, Loss-Test: 12.0164, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0160
Epoch[700/1000] Learning-rate: 5e-06, Loss-Train: 12.3840, Loss-Test: 12.0021, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0200
Epoch[701/1000] Learning-rate: 5e-06, Loss-Train: 12.4326, Loss-Test: 12.0465, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0200
Epoch[702/1000] Learning-rate: 5e-06, Loss-Train: 12.4593, Loss-Test: 11.9649, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0160
Epoch[703/1000] Learning-rate: 5e-06, Loss-Train: 12.4987, Loss-Test: 11.8963, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0120
Epoch[704/1000] Learning-rate: 5e-06, Loss-Train: 12.3634, Loss-Test: 11.9427, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0200
Epoch[705/1000] Learning-rate: 5e-06, Loss-Train: 12.3261, Loss-Test: 11.8879, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0200
Epoch[706/1000] Learning-rate: 5e-06, Loss-Train: 12.2883, Loss-Test: 11.9030, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0160
Epoch[707/1000] Learning-rate: 5e-06, Loss-Train: 12.3217, Loss-Test: 11.8150, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0200
Epoch[708/1000] Learning-rate: 5e-06, Loss-Train: 12.2730, Loss-Test: 11.7813, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0200
Epoch[709/1000] Learning-rate: 5e-06, Loss-Train: 12.2282, Loss-Test: 11.7968, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0160
Epoch[710/1000] Learning-rate: 5e-06, Loss-Train: 12.1464, Loss-Test: 11.8331, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0160
Epoch[711/1000] Learning-rate: 5e-06, Loss-Train: 12.1296, Loss-Test: 11.6593, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[712/1000] Learning-rate: 5e-06, Loss-Train: 12.0895, Loss-Test: 11.7503, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0160
Epoch[713/1000] Learning-rate: 5e-06, Loss-Train: 11.9895, Loss-Test: 11.7025, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0160
Epoch[714/1000] Learning-rate: 5e-06, Loss-Train: 11.9831, Loss-Test: 11.6661, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0160
Epoch[715/1000] Learning-rate: 5e-06, Loss-Train: 12.1282, Loss-Test: 11.5925, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0160
Epoch[716/1000] Learning-rate: 5e-06, Loss-Train: 12.0621, Loss-Test: 11.6106, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0200
Epoch[717/1000] Learning-rate: 5e-06, Loss-Train: 11.8891, Loss-Test: 11.6200, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0120
Epoch[718/1000] Learning-rate: 5e-06, Loss-Train: 11.9049, Loss-Test: 11.5912, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0120
Epoch[719/1000] Learning-rate: 5e-06, Loss-Train: 11.9549, Loss-Test: 11.5580, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0160
Epoch[720/1000] Learning-rate: 5e-06, Loss-Train: 11.9909, Loss-Test: 11.4883, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[721/1000] Learning-rate: 5e-06, Loss-Train: 11.7970, Loss-Test: 11.4903, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0240
Epoch[722/1000] Learning-rate: 5e-06, Loss-Train: 11.8288, Loss-Test: 11.4663, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0200
Epoch[723/1000] Learning-rate: 5e-06, Loss-Train: 11.7445, Loss-Test: 11.4619, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0120
Epoch[724/1000] Learning-rate: 5e-06, Loss-Train: 11.7283, Loss-Test: 11.3870, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0240
Epoch[725/1000] Learning-rate: 5e-06, Loss-Train: 11.6846, Loss-Test: 11.4749, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0160
Epoch[726/1000] Learning-rate: 5e-06, Loss-Train: 11.6423, Loss-Test: 11.4013, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0200
Epoch[727/1000] Learning-rate: 5e-06, Loss-Train: 11.6858, Loss-Test: 11.3240, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0160
Epoch[728/1000] Learning-rate: 5e-06, Loss-Train: 11.6352, Loss-Test: 11.2810, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0120
Epoch[729/1000] Learning-rate: 5e-06, Loss-Train: 11.6256, Loss-Test: 11.3024, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0120
Epoch[730/1000] Learning-rate: 5e-06, Loss-Train: 11.5819, Loss-Test: 11.3036, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[731/1000] Learning-rate: 5e-06, Loss-Train: 11.6117, Loss-Test: 11.2862, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[732/1000] Learning-rate: 5e-06, Loss-Train: 11.4700, Loss-Test: 11.2209, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0080
Epoch[733/1000] Learning-rate: 5e-06, Loss-Train: 11.6031, Loss-Test: 11.2544, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0080
Epoch[734/1000] Learning-rate: 5e-06, Loss-Train: 11.4714, Loss-Test: 11.1622, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0080
Epoch[735/1000] Learning-rate: 5e-06, Loss-Train: 11.5393, Loss-Test: 11.1456, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0040
Epoch[736/1000] Learning-rate: 5e-06, Loss-Train: 11.4466, Loss-Test: 11.1604, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0080
Epoch[737/1000] Learning-rate: 5e-06, Loss-Train: 11.3907, Loss-Test: 11.1182, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0000
Epoch[738/1000] Learning-rate: 5e-06, Loss-Train: 11.4064, Loss-Test: 11.1294, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0080
Epoch[739/1000] Learning-rate: 5e-06, Loss-Train: 11.3247, Loss-Test: 11.1012, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0040
Epoch[740/1000] Learning-rate: 5e-06, Loss-Train: 11.3964, Loss-Test: 11.1196, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0040
Epoch[741/1000] Learning-rate: 5e-06, Loss-Train: 11.3371, Loss-Test: 11.0516, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0040
Epoch[742/1000] Learning-rate: 5e-06, Loss-Train: 11.3368, Loss-Test: 11.0026, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0040
Epoch[743/1000] Learning-rate: 5e-06, Loss-Train: 11.2817, Loss-Test: 10.9968, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0040
Epoch[744/1000] Learning-rate: 5e-06, Loss-Train: 11.1767, Loss-Test: 10.9697, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0080
Epoch[745/1000] Learning-rate: 5e-06, Loss-Train: 11.2983, Loss-Test: 10.9305, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0080
Epoch[746/1000] Learning-rate: 5e-06, Loss-Train: 11.1458, Loss-Test: 10.9002, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0080
Epoch[747/1000] Learning-rate: 5e-06, Loss-Train: 11.1296, Loss-Test: 10.9787, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0040
Epoch[748/1000] Learning-rate: 5e-06, Loss-Train: 11.2464, Loss-Test: 10.8728, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0080
Epoch[749/1000] Learning-rate: 5e-06, Loss-Train: 11.1781, Loss-Test: 10.8783, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0040
Epoch[750/1000] Learning-rate: 5e-06, Loss-Train: 11.0549, Loss-Test: 10.8918, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0000
Epoch[751/1000] Learning-rate: 5e-06, Loss-Train: 11.0152, Loss-Test: 10.8307, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0040
Epoch[752/1000] Learning-rate: 5e-06, Loss-Train: 11.1047, Loss-Test: 10.8348, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0040
Epoch[753/1000] Learning-rate: 5e-06, Loss-Train: 11.0072, Loss-Test: 10.8162, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0040
Epoch[754/1000] Learning-rate: 5e-06, Loss-Train: 10.9425, Loss-Test: 10.7548, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0040
Epoch[755/1000] Learning-rate: 5e-06, Loss-Train: 10.9889, Loss-Test: 10.8209, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0040
Epoch[756/1000] Learning-rate: 5e-06, Loss-Train: 10.9168, Loss-Test: 10.7835, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0080
Epoch[757/1000] Learning-rate: 5e-06, Loss-Train: 10.9454, Loss-Test: 10.6806, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0080
Epoch[758/1000] Learning-rate: 5e-06, Loss-Train: 10.8818, Loss-Test: 10.7218, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0080
Epoch[759/1000] Learning-rate: 5e-06, Loss-Train: 10.9008, Loss-Test: 10.7314, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0120
Epoch[760/1000] Learning-rate: 5e-06, Loss-Train: 10.8371, Loss-Test: 10.6555, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0160
Epoch[761/1000] Learning-rate: 5e-06, Loss-Train: 10.7917, Loss-Test: 10.6391, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0200
Epoch[762/1000] Learning-rate: 5e-06, Loss-Train: 10.7927, Loss-Test: 10.6342, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0160
Epoch[763/1000] Learning-rate: 5e-06, Loss-Train: 10.8646, Loss-Test: 10.6500, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0120
Epoch[764/1000] Learning-rate: 5e-06, Loss-Train: 10.7470, Loss-Test: 10.6241, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0160
Epoch[765/1000] Learning-rate: 5e-06, Loss-Train: 10.7150, Loss-Test: 10.5752, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0120
Epoch[766/1000] Learning-rate: 5e-06, Loss-Train: 10.8047, Loss-Test: 10.5242, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0120
Epoch[767/1000] Learning-rate: 5e-06, Loss-Train: 10.6709, Loss-Test: 10.5041, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0120
Epoch[768/1000] Learning-rate: 5e-06, Loss-Train: 10.6687, Loss-Test: 10.5026, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0120
Epoch[769/1000] Learning-rate: 5e-06, Loss-Train: 10.7033, Loss-Test: 10.4821, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0080
Epoch[770/1000] Learning-rate: 5e-06, Loss-Train: 10.5863, Loss-Test: 10.4832, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0160
Epoch[771/1000] Learning-rate: 5e-06, Loss-Train: 10.6496, Loss-Test: 10.4635, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0160
Epoch[772/1000] Learning-rate: 5e-06, Loss-Train: 10.5572, Loss-Test: 10.4367, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0120
Epoch[773/1000] Learning-rate: 5e-06, Loss-Train: 10.6237, Loss-Test: 10.4604, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[774/1000] Learning-rate: 5e-06, Loss-Train: 10.5138, Loss-Test: 10.3987, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0120
Epoch[775/1000] Learning-rate: 5e-06, Loss-Train: 10.5737, Loss-Test: 10.3598, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0120
Epoch[776/1000] Learning-rate: 5e-06, Loss-Train: 10.4965, Loss-Test: 10.3327, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0120
Epoch[777/1000] Learning-rate: 5e-06, Loss-Train: 10.3858, Loss-Test: 10.3320, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0160
Epoch[778/1000] Learning-rate: 5e-06, Loss-Train: 10.4334, Loss-Test: 10.3368, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0200
Epoch[779/1000] Learning-rate: 5e-06, Loss-Train: 10.5372, Loss-Test: 10.3354, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0160
Epoch[780/1000] Learning-rate: 5e-06, Loss-Train: 10.3964, Loss-Test: 10.3391, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0240
Epoch[781/1000] Learning-rate: 5e-06, Loss-Train: 10.4056, Loss-Test: 10.2779, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0240
Epoch[782/1000] Learning-rate: 5e-06, Loss-Train: 10.3599, Loss-Test: 10.2609, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0120
Epoch[783/1000] Learning-rate: 5e-06, Loss-Train: 10.3651, Loss-Test: 10.2702, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0120
Epoch[784/1000] Learning-rate: 5e-06, Loss-Train: 10.3117, Loss-Test: 10.1590, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0120
Epoch[785/1000] Learning-rate: 5e-06, Loss-Train: 10.2996, Loss-Test: 10.1974, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0160
Epoch[786/1000] Learning-rate: 5e-06, Loss-Train: 10.2884, Loss-Test: 10.1809, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[787/1000] Learning-rate: 5e-06, Loss-Train: 10.3067, Loss-Test: 10.1953, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[788/1000] Learning-rate: 5e-06, Loss-Train: 10.2422, Loss-Test: 10.1788, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0120
Epoch[789/1000] Learning-rate: 5e-06, Loss-Train: 10.2686, Loss-Test: 10.1624, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0080
Epoch[790/1000] Learning-rate: 5e-06, Loss-Train: 10.2121, Loss-Test: 10.2004, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0080
Epoch[791/1000] Learning-rate: 5e-06, Loss-Train: 10.1756, Loss-Test: 10.1061, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[792/1000] Learning-rate: 5e-06, Loss-Train: 10.1501, Loss-Test: 10.0969, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0120
Epoch[793/1000] Learning-rate: 5e-06, Loss-Train: 10.1680, Loss-Test: 10.1292, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0080
Epoch[794/1000] Learning-rate: 5e-06, Loss-Train: 10.1284, Loss-Test: 10.0640, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0080
Epoch[795/1000] Learning-rate: 5e-06, Loss-Train: 10.1059, Loss-Test: 10.0323, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0080
Epoch[796/1000] Learning-rate: 5e-06, Loss-Train: 10.0715, Loss-Test: 10.0591, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0080
Epoch[797/1000] Learning-rate: 5e-06, Loss-Train: 10.0068, Loss-Test: 9.9951, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0120
Epoch[798/1000] Learning-rate: 5e-06, Loss-Train: 10.0552, Loss-Test: 10.0690, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0160
Epoch[799/1000] Learning-rate: 5e-06, Loss-Train: 10.0830, Loss-Test: 10.0444, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0160
Epoch[800/1000] Learning-rate: 5e-06, Loss-Train: 9.9429, Loss-Test: 10.0019, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0160
Epoch[801/1000] Learning-rate: 5e-06, Loss-Train: 9.9541, Loss-Test: 9.9980, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0120
Epoch[802/1000] Learning-rate: 5e-06, Loss-Train: 9.9985, Loss-Test: 9.9527, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0120
Epoch[803/1000] Learning-rate: 5e-06, Loss-Train: 9.9312, Loss-Test: 9.9350, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0080
Epoch[804/1000] Learning-rate: 5e-06, Loss-Train: 9.9583, Loss-Test: 9.9198, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0080
Epoch[805/1000] Learning-rate: 5e-06, Loss-Train: 9.9409, Loss-Test: 9.9401, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0080
Epoch[806/1000] Learning-rate: 5e-06, Loss-Train: 9.9020, Loss-Test: 9.8904, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0080
Epoch[807/1000] Learning-rate: 5e-06, Loss-Train: 9.8670, Loss-Test: 9.8285, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0080
Epoch[808/1000] Learning-rate: 5e-06, Loss-Train: 9.9644, Loss-Test: 9.8695, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0080
Epoch[809/1000] Learning-rate: 5e-06, Loss-Train: 9.9754, Loss-Test: 9.8479, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0080
Epoch[810/1000] Learning-rate: 5e-06, Loss-Train: 9.8171, Loss-Test: 9.8227, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0080
Epoch[811/1000] Learning-rate: 5e-06, Loss-Train: 9.8690, Loss-Test: 9.8363, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0080
Epoch[812/1000] Learning-rate: 5e-06, Loss-Train: 9.7890, Loss-Test: 9.8201, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0120
Epoch[813/1000] Learning-rate: 5e-06, Loss-Train: 9.8354, Loss-Test: 9.7796, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0120
Epoch[814/1000] Learning-rate: 5e-06, Loss-Train: 9.6959, Loss-Test: 9.7275, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0120
Epoch[815/1000] Learning-rate: 5e-06, Loss-Train: 9.7574, Loss-Test: 9.8176, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0080
