Epoch[1/1000] Learning-rate: 1e-05, Loss-Train: 630.1304, Loss-Test: 654.4028, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0040
Epoch[653/1000] Learning-rate: 1e-05, Loss-Train: 5.8867, Loss-Test: 6.1657, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0200
Epoch[654/1000] Learning-rate: 1e-05, Loss-Train: 5.9603, Loss-Test: 6.2015, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0280
Epoch[655/1000] Learning-rate: 1e-05, Loss-Train: 5.8982, Loss-Test: 6.1823, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0240
Epoch[656/1000] Learning-rate: 1e-05, Loss-Train: 5.9219, Loss-Test: 6.1825, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0200
Epoch[657/1000] Learning-rate: 1e-05, Loss-Train: 5.8963, Loss-Test: 6.1885, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[658/1000] Learning-rate: 1e-05, Loss-Train: 5.9126, Loss-Test: 6.1431, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0280
Epoch[659/1000] Learning-rate: 1e-05, Loss-Train: 5.8684, Loss-Test: 6.1491, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0240
Epoch[660/1000] Learning-rate: 1e-05, Loss-Train: 5.8929, Loss-Test: 6.1843, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[661/1000] Learning-rate: 1e-05, Loss-Train: 5.8302, Loss-Test: 6.1336, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0280
Epoch[662/1000] Learning-rate: 1e-05, Loss-Train: 5.9346, Loss-Test: 6.1097, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0240
Epoch[663/1000] Learning-rate: 1e-05, Loss-Train: 5.8156, Loss-Test: 6.1294, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[664/1000] Learning-rate: 1e-05, Loss-Train: 5.8736, Loss-Test: 6.1133, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[665/1000] Learning-rate: 1e-05, Loss-Train: 5.8241, Loss-Test: 6.1343, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0200
Epoch[666/1000] Learning-rate: 1e-05, Loss-Train: 5.8452, Loss-Test: 6.1049, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[667/1000] Learning-rate: 1e-05, Loss-Train: 5.8295, Loss-Test: 6.0957, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[668/1000] Learning-rate: 1e-05, Loss-Train: 5.8392, Loss-Test: 6.0784, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0120
Epoch[669/1000] Learning-rate: 1e-05, Loss-Train: 5.8101, Loss-Test: 6.0865, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[670/1000] Learning-rate: 1e-05, Loss-Train: 5.8132, Loss-Test: 6.0985, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[671/1000] Learning-rate: 1e-05, Loss-Train: 5.7863, Loss-Test: 6.0901, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0120
Epoch[672/1000] Learning-rate: 1e-05, Loss-Train: 5.7921, Loss-Test: 6.0745, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[673/1000] Learning-rate: 1e-05, Loss-Train: 5.7898, Loss-Test: 6.0763, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[674/1000] Learning-rate: 1e-05, Loss-Train: 5.8741, Loss-Test: 6.0556, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0160
Epoch[675/1000] Learning-rate: 1e-05, Loss-Train: 5.7603, Loss-Test: 6.0453, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0160
Epoch[676/1000] Learning-rate: 1e-05, Loss-Train: 5.7298, Loss-Test: 6.0754, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0160
Epoch[677/1000] Learning-rate: 1e-05, Loss-Train: 5.7417, Loss-Test: 6.0414, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[678/1000] Learning-rate: 1e-05, Loss-Train: 5.7486, Loss-Test: 6.0251, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[679/1000] Learning-rate: 1e-05, Loss-Train: 5.7886, Loss-Test: 6.0134, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[680/1000] Learning-rate: 1e-05, Loss-Train: 5.7122, Loss-Test: 6.0230, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[681/1000] Learning-rate: 1e-05, Loss-Train: 5.7202, Loss-Test: 6.0119, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[682/1000] Learning-rate: 1e-05, Loss-Train: 5.7035, Loss-Test: 6.0064, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[683/1000] Learning-rate: 1e-05, Loss-Train: 5.7519, Loss-Test: 5.9967, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0120
Epoch[684/1000] Learning-rate: 1e-05, Loss-Train: 5.7148, Loss-Test: 5.9890, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[685/1000] Learning-rate: 1e-05, Loss-Train: 5.6793, Loss-Test: 5.9909, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0160
Epoch[686/1000] Learning-rate: 1e-05, Loss-Train: 5.7143, Loss-Test: 5.9626, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0200
Epoch[687/1000] Learning-rate: 1e-05, Loss-Train: 5.6965, Loss-Test: 5.9488, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[688/1000] Learning-rate: 1e-05, Loss-Train: 5.6972, Loss-Test: 5.9598, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[689/1000] Learning-rate: 1e-05, Loss-Train: 5.6891, Loss-Test: 5.9856, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[690/1000] Learning-rate: 1e-05, Loss-Train: 5.6750, Loss-Test: 5.9272, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[691/1000] Learning-rate: 1e-05, Loss-Train: 5.6664, Loss-Test: 5.9511, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[692/1000] Learning-rate: 1e-05, Loss-Train: 5.6465, Loss-Test: 5.9299, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[693/1000] Learning-rate: 1e-05, Loss-Train: 5.6749, Loss-Test: 5.9078, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[694/1000] Learning-rate: 1e-05, Loss-Train: 5.6754, Loss-Test: 5.9128, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[695/1000] Learning-rate: 1e-05, Loss-Train: 5.6926, Loss-Test: 5.9349, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[696/1000] Learning-rate: 1e-05, Loss-Train: 5.6510, Loss-Test: 5.9120, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[697/1000] Learning-rate: 1e-05, Loss-Train: 5.6531, Loss-Test: 5.9371, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[698/1000] Learning-rate: 1e-05, Loss-Train: 5.6005, Loss-Test: 5.9347, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[699/1000] Learning-rate: 1e-05, Loss-Train: 5.6165, Loss-Test: 5.8828, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[700/1000] Learning-rate: 1e-05, Loss-Train: 5.6621, Loss-Test: 5.8734, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[701/1000] Learning-rate: 1e-05, Loss-Train: 5.6102, Loss-Test: 5.8926, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[702/1000] Learning-rate: 1e-05, Loss-Train: 5.6220, Loss-Test: 5.8633, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[703/1000] Learning-rate: 1e-05, Loss-Train: 5.6806, Loss-Test: 5.8397, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[704/1000] Learning-rate: 1e-05, Loss-Train: 5.5735, Loss-Test: 5.8583, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[705/1000] Learning-rate: 1e-05, Loss-Train: 5.5892, Loss-Test: 5.8953, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[706/1000] Learning-rate: 1e-05, Loss-Train: 5.5704, Loss-Test: 5.8608, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[707/1000] Learning-rate: 1e-05, Loss-Train: 5.6641, Loss-Test: 5.8568, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0200
Epoch[708/1000] Learning-rate: 1e-05, Loss-Train: 5.5591, Loss-Test: 5.8324, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[709/1000] Learning-rate: 1e-05, Loss-Train: 5.5654, Loss-Test: 5.8622, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[710/1000] Learning-rate: 1e-05, Loss-Train: 5.5821, Loss-Test: 5.8332, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[711/1000] Learning-rate: 1e-05, Loss-Train: 5.5503, Loss-Test: 5.8105, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[712/1000] Learning-rate: 1e-05, Loss-Train: 5.5659, Loss-Test: 5.7986, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[713/1000] Learning-rate: 1e-05, Loss-Train: 5.5564, Loss-Test: 5.8088, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[714/1000] Learning-rate: 1e-05, Loss-Train: 5.5031, Loss-Test: 5.7985, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[715/1000] Learning-rate: 1e-05, Loss-Train: 5.5902, Loss-Test: 5.8547, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[716/1000] Learning-rate: 1e-05, Loss-Train: 5.5123, Loss-Test: 5.8252, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[717/1000] Learning-rate: 1e-05, Loss-Train: 5.5013, Loss-Test: 5.7979, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[718/1000] Learning-rate: 1e-05, Loss-Train: 5.5394, Loss-Test: 5.8291, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[719/1000] Learning-rate: 1e-05, Loss-Train: 5.5161, Loss-Test: 5.7985, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[720/1000] Learning-rate: 1e-05, Loss-Train: 5.5003, Loss-Test: 5.7868, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[721/1000] Learning-rate: 1e-05, Loss-Train: 5.5042, Loss-Test: 5.7642, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[722/1000] Learning-rate: 1e-05, Loss-Train: 5.4952, Loss-Test: 5.7709, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[723/1000] Learning-rate: 1e-05, Loss-Train: 5.4545, Loss-Test: 5.7886, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[724/1000] Learning-rate: 1e-05, Loss-Train: 5.4941, Loss-Test: 5.7540, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[725/1000] Learning-rate: 1e-05, Loss-Train: 5.5206, Loss-Test: 5.7497, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[726/1000] Learning-rate: 1e-05, Loss-Train: 5.4760, Loss-Test: 5.7422, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[727/1000] Learning-rate: 1e-05, Loss-Train: 5.5077, Loss-Test: 5.7525, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[728/1000] Learning-rate: 1e-05, Loss-Train: 5.4575, Loss-Test: 5.7293, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0240
Epoch[729/1000] Learning-rate: 1e-05, Loss-Train: 5.4335, Loss-Test: 5.7367, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0240
Epoch[730/1000] Learning-rate: 1e-05, Loss-Train: 5.4725, Loss-Test: 5.6929, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0160
Epoch[731/1000] Learning-rate: 1e-05, Loss-Train: 5.4317, Loss-Test: 5.6978, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0320
Epoch[732/1000] Learning-rate: 1e-05, Loss-Train: 5.4468, Loss-Test: 5.7060, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0280
Epoch[733/1000] Learning-rate: 1e-05, Loss-Train: 5.4215, Loss-Test: 5.7155, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0280
Epoch[734/1000] Learning-rate: 1e-05, Loss-Train: 5.4262, Loss-Test: 5.7186, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0280
Epoch[735/1000] Learning-rate: 1e-05, Loss-Train: 5.4824, Loss-Test: 5.6896, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0280
Epoch[736/1000] Learning-rate: 1e-05, Loss-Train: 5.3856, Loss-Test: 5.6875, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0240
Epoch[737/1000] Learning-rate: 1e-05, Loss-Train: 5.3704, Loss-Test: 5.6889, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0280
Epoch[738/1000] Learning-rate: 1e-05, Loss-Train: 5.3664, Loss-Test: 5.6738, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[739/1000] Learning-rate: 1e-05, Loss-Train: 5.3559, Loss-Test: 5.6686, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0280
Epoch[740/1000] Learning-rate: 1e-05, Loss-Train: 5.3696, Loss-Test: 5.6786, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0240
Epoch[741/1000] Learning-rate: 1e-05, Loss-Train: 5.3855, Loss-Test: 5.6394, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0240
Epoch[742/1000] Learning-rate: 1e-05, Loss-Train: 5.3647, Loss-Test: 5.6689, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[743/1000] Learning-rate: 1e-05, Loss-Train: 5.3910, Loss-Test: 5.6423, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[744/1000] Learning-rate: 1e-05, Loss-Train: 5.3341, Loss-Test: 5.6316, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0240
Epoch[745/1000] Learning-rate: 1e-05, Loss-Train: 5.4107, Loss-Test: 5.6383, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[746/1000] Learning-rate: 1e-05, Loss-Train: 5.3306, Loss-Test: 5.6340, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0240
Epoch[747/1000] Learning-rate: 1e-05, Loss-Train: 5.3300, Loss-Test: 5.6324, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0280
Epoch[748/1000] Learning-rate: 1e-05, Loss-Train: 5.3027, Loss-Test: 5.6389, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[749/1000] Learning-rate: 1e-05, Loss-Train: 5.3694, Loss-Test: 5.6231, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[750/1000] Learning-rate: 1e-05, Loss-Train: 5.3209, Loss-Test: 5.5986, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[751/1000] Learning-rate: 1e-05, Loss-Train: 5.3348, Loss-Test: 5.6304, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0280
Epoch[752/1000] Learning-rate: 1e-05, Loss-Train: 5.2982, Loss-Test: 5.5948, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0240
Epoch[753/1000] Learning-rate: 1e-05, Loss-Train: 5.2849, Loss-Test: 5.6317, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0240
Epoch[754/1000] Learning-rate: 1e-05, Loss-Train: 5.3313, Loss-Test: 5.6076, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0240
Epoch[755/1000] Learning-rate: 1e-05, Loss-Train: 5.2949, Loss-Test: 5.5848, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0280
Epoch[756/1000] Learning-rate: 1e-05, Loss-Train: 5.2850, Loss-Test: 5.5829, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0280
Epoch[757/1000] Learning-rate: 1e-05, Loss-Train: 5.2432, Loss-Test: 5.5866, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0280
Epoch[758/1000] Learning-rate: 1e-05, Loss-Train: 5.2710, Loss-Test: 5.5911, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0240
Epoch[759/1000] Learning-rate: 1e-05, Loss-Train: 5.2474, Loss-Test: 5.6113, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0240
Epoch[760/1000] Learning-rate: 1e-05, Loss-Train: 5.2699, Loss-Test: 5.5726, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0280
Epoch[761/1000] Learning-rate: 1e-05, Loss-Train: 5.2200, Loss-Test: 5.5233, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0240
Epoch[762/1000] Learning-rate: 1e-05, Loss-Train: 5.3416, Loss-Test: 5.5609, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0280
Epoch[763/1000] Learning-rate: 1e-05, Loss-Train: 5.2221, Loss-Test: 5.5441, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0280
Epoch[764/1000] Learning-rate: 1e-05, Loss-Train: 5.2462, Loss-Test: 5.5537, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0280
Epoch[765/1000] Learning-rate: 1e-05, Loss-Train: 5.2368, Loss-Test: 5.5701, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0240
Epoch[766/1000] Learning-rate: 1e-05, Loss-Train: 5.2305, Loss-Test: 5.5064, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0240
Epoch[767/1000] Learning-rate: 1e-05, Loss-Train: 5.2803, Loss-Test: 5.5025, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0240
Epoch[768/1000] Learning-rate: 1e-05, Loss-Train: 5.2063, Loss-Test: 5.5103, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0320
Epoch[769/1000] Learning-rate: 1e-05, Loss-Train: 5.2612, Loss-Test: 5.4932, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0280
Epoch[770/1000] Learning-rate: 1e-05, Loss-Train: 5.1800, Loss-Test: 5.5162, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0320
Epoch[771/1000] Learning-rate: 1e-05, Loss-Train: 5.1873, Loss-Test: 5.5224, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0320
Epoch[772/1000] Learning-rate: 1e-05, Loss-Train: 5.1723, Loss-Test: 5.4895, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0320
Epoch[773/1000] Learning-rate: 1e-05, Loss-Train: 5.2095, Loss-Test: 5.5055, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0280
Epoch[774/1000] Learning-rate: 1e-05, Loss-Train: 5.1821, Loss-Test: 5.4859, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0280
Epoch[775/1000] Learning-rate: 1e-05, Loss-Train: 5.1686, Loss-Test: 5.5226, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0320
Epoch[776/1000] Learning-rate: 1e-05, Loss-Train: 5.2263, Loss-Test: 5.5479, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0280
Epoch[777/1000] Learning-rate: 1e-05, Loss-Train: 5.1537, Loss-Test: 5.4764, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0280
Epoch[778/1000] Learning-rate: 1e-05, Loss-Train: 5.2165, Loss-Test: 5.4600, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0240
Epoch[779/1000] Learning-rate: 1e-05, Loss-Train: 5.1475, Loss-Test: 5.4562, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0280
Epoch[780/1000] Learning-rate: 1e-05, Loss-Train: 5.1728, Loss-Test: 5.4650, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0280
Epoch[781/1000] Learning-rate: 1e-05, Loss-Train: 5.1795, Loss-Test: 5.4344, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0280
Epoch[782/1000] Learning-rate: 1e-05, Loss-Train: 5.1175, Loss-Test: 5.4565, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[783/1000] Learning-rate: 1e-05, Loss-Train: 5.1784, Loss-Test: 5.4272, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0280
Epoch[784/1000] Learning-rate: 1e-05, Loss-Train: 5.0931, Loss-Test: 5.4582, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0240
Epoch[785/1000] Learning-rate: 1e-05, Loss-Train: 5.0915, Loss-Test: 5.4286, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0320
Epoch[786/1000] Learning-rate: 1e-05, Loss-Train: 5.1709, Loss-Test: 5.4275, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0280
Epoch[787/1000] Learning-rate: 1e-05, Loss-Train: 5.1133, Loss-Test: 5.4399, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0320
Epoch[788/1000] Learning-rate: 1e-05, Loss-Train: 5.1131, Loss-Test: 5.4310, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0240
Epoch[789/1000] Learning-rate: 1e-05, Loss-Train: 5.0975, Loss-Test: 5.4193, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0240
Epoch[790/1000] Learning-rate: 1e-05, Loss-Train: 5.0815, Loss-Test: 5.3956, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0280
Epoch[791/1000] Learning-rate: 1e-05, Loss-Train: 5.0718, Loss-Test: 5.4313, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[792/1000] Learning-rate: 1e-05, Loss-Train: 5.1151, Loss-Test: 5.4298, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0240
Epoch[793/1000] Learning-rate: 1e-05, Loss-Train: 5.1332, Loss-Test: 5.4014, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0320
Epoch[794/1000] Learning-rate: 1e-05, Loss-Train: 5.1060, Loss-Test: 5.3948, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0280
Epoch[795/1000] Learning-rate: 1e-05, Loss-Train: 5.0399, Loss-Test: 5.3750, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0280
Epoch[796/1000] Learning-rate: 1e-05, Loss-Train: 5.0377, Loss-Test: 5.3986, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0320
Epoch[797/1000] Learning-rate: 1e-05, Loss-Train: 5.0601, Loss-Test: 5.3743, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0320
Epoch[798/1000] Learning-rate: 1e-05, Loss-Train: 5.1056, Loss-Test: 5.3385, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0320
Epoch[799/1000] Learning-rate: 1e-05, Loss-Train: 5.0732, Loss-Test: 5.3739, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0320
Epoch[800/1000] Learning-rate: 1e-05, Loss-Train: 5.0893, Loss-Test: 5.3402, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0320
Epoch[801/1000] Learning-rate: 1e-05, Loss-Train: 5.0568, Loss-Test: 5.3516, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0280
Epoch[802/1000] Learning-rate: 1e-05, Loss-Train: 5.0451, Loss-Test: 5.3188, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0280
Epoch[803/1000] Learning-rate: 1e-05, Loss-Train: 5.0728, Loss-Test: 5.3171, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0320
Epoch[804/1000] Learning-rate: 1e-05, Loss-Train: 5.0630, Loss-Test: 5.3364, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0280
Epoch[805/1000] Learning-rate: 1e-05, Loss-Train: 5.0352, Loss-Test: 5.3230, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0240
Epoch[806/1000] Learning-rate: 1e-05, Loss-Train: 5.0331, Loss-Test: 5.3552, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0280
Epoch[807/1000] Learning-rate: 1e-05, Loss-Train: 5.0008, Loss-Test: 5.3258, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0240
Epoch[808/1000] Learning-rate: 1e-05, Loss-Train: 4.9929, Loss-Test: 5.3249, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0280
Epoch[809/1000] Learning-rate: 1e-05, Loss-Train: 4.9995, Loss-Test: 5.3402, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0240
Epoch[810/1000] Learning-rate: 1e-05, Loss-Train: 5.0264, Loss-Test: 5.3017, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[811/1000] Learning-rate: 1e-05, Loss-Train: 4.9584, Loss-Test: 5.2740, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0280
Epoch[812/1000] Learning-rate: 1e-05, Loss-Train: 4.9871, Loss-Test: 5.3130, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0240
Epoch[813/1000] Learning-rate: 1e-05, Loss-Train: 4.9592, Loss-Test: 5.2839, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0200
Epoch[814/1000] Learning-rate: 1e-05, Loss-Train: 4.9670, Loss-Test: 5.3039, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0240
Epoch[815/1000] Learning-rate: 1e-05, Loss-Train: 4.9621, Loss-Test: 5.2985, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0200
